movie_id,title,original_title,original_language,overview,tagline,status,genre_ids,genres,production_countries,popularity,release_date,runtime,budget,revenue,vote_average,vote_count,imdb_id
9383,Hollow Man,Hollow Man,en,"Cocky researcher Sebastian Caine is working on a project to make living creatures invisible. Determined to achieve the ultimate breakthrough, Caine pushes his team to move to the next phase — using himself as the subject. The test is a success, but when the process can't be reversed and Caine seems doomed to future without flesh, he starts to turn increasingly dangerous.",Think you’re alone? Think again.,Released,28|878|53,Action|Science Fiction|Thriller,DE|US,5.0601,2000-08-04,112,95000000,190213455,6.0,2715,tt0164052
678512,Sound of Freedom,Sound of Freedom,en,"The story of Tim Ballard, a former US government agent, who quits his job in order to devote his life to rescuing children from global sex traffickers.",Fight for the light. Silence the darkness.,Released,28|18,Action|Drama,US,4.8233,2023-07-03,131,14500000,250600000,7.953,2707,tt7599146
804095,The Fabelmans,The Fabelmans,en,"Growing up in post-World War II era Arizona, young Sammy Fabelman aspires to become a filmmaker as he reaches adolescence, but soon discovers a shattering family secret and explores how the power of films can help him see the truth.",Capture every moment.,Released,18,Drama,US,6.6483,2022-11-11,151,40000000,45629909,7.573,2714,tt14208870
985,Eraserhead,Eraserhead,en,"First-time father Henry Spencer tries to survive his industrial environment, his angry girlfriend, and the unbearable screams of his newly born mutant child.",Where your nightmares end...,Released,27|878,Horror|Science Fiction,US,4.6411,1977-09-28,89,100000,7000000,7.3,2700,tt0074486
271718,Trainwreck,Trainwreck,en,"Ever since her father drilled into her head that monogamy isn't realistic, magazine writer Amy has made promiscuity her credo. As much as she enjoys an uninhibited life free of commitment, Amy is really in a rut. While writing a profile about charming and successful sports doctor Aaron Conners, she finds herself actually falling in love for the first time -- and what's more, Aaron seems to really like her too. Amy starts to wonder if it's time to clean up her act and face her fears.",We all know one.,Released,35|10749,Comedy|Romance,US,5.7277,2015-07-17,125,35000000,140795793,5.8,2703,tt3152624
403587,Return,Return,en,"After reading an article about hypnotic regression, a woman whose maternal grandfather died when she was only three years old contacts the hypnotic subject named in the article believing that he is the reincarnation of her grandfather, and hoping that she can learn the truth about how he died.","When you meet a total stranger, you may have loved him before.",Released,27|14|10749,Horror|Fantasy|Romance,US,0.8841,1985-10-31,82,0,0,6.1,2698,tt0089905
167,K-PAX,K-PAX,en,"Prot is a patient at a mental hospital who claims to be from a far away planet. His psychiatrist tries to help him, only to begin to doubt his own explanations.",Change the way you look at the world.,Released,878|18|9648,Science Fiction|Drama|Mystery,DE|GB|US,4.6097,2001-10-26,120,48000000,50315140,7.2,2699,tt0272152
37137,The Naked Gun 2½: The Smell of Fear,The Naked Gun 2½: The Smell of Fear,en,"Bumbling lieutenant Frank Drebin is out to foil the big boys in the energy industry, who intend to suppress technology that will put them out of business.",If you see only one movie this year... you ought to get out more often.,Released,35|80,Comedy|Crime,US,4.4719,1991-06-28,86,23000000,192030411,6.806,2691,tt0102510
12144,The Land Before Time,The Land Before Time,en,"An orphaned brontosaurus named Littlefoot sets off in search of the legendary Great Valley. A land of lush vegetation where the dinosaurs can thrive and live in peace. Along the way he meets four other young dinosaurs, each one a different species, and they encounter several obstacles as they learn to work together in order to survive.","It is the dawn of time, the land of the dinosaur. Lost and alone, Littlefoot and his friends are about to embark on the journey of a lifetime.",Released,10751|16|12,Family|Animation|Adventure,US|IE,4.521,1988-11-18,69,12500000,84704291,7.1,2707,tt0095489
321741,Concussion,Concussion,en,"A dramatic thriller based on the incredible true David vs. Goliath story of American immigrant Dr. Bennet Omalu, the brilliant forensic neuropathologist who made the first discovery of CTE, a football-related brain trauma, in a pro player and fought for the truth to be known. Omalu's emotional quest puts him at dangerous odds with one of the most powerful institutions in the world.",Even legends need a hero,Released,18,Drama,US,3.4126,2015-11-12,123,35000000,50400000,7.076,2691,tt3322364
744275,After We Fell,After We Fell,en,"Just as Tessa's life begins to become unglued, nothing is what she thought it would be. Not her friends nor her family. The only person that she should be able to rely on is Hardin, who is furious when he discovers the massive secret that she's been keeping. Before Tessa makes the biggest decision of her life, everything changes because of revelations about her family.",,Released,10749|18,Romance|Drama,FR|US|BG,16.5519,2021-09-01,99,14000000,21753705,7.012,2706,tt13069986
97,Tron,Tron,en,"When brilliant video game maker Flynn hacks the mainframe of his ex-employer, he is beamed inside an astonishing digital world and becomes part of the very game he is designing. In his mission through cyberspace, Flynn matches wits with a maniacal Master Control Program and teams up with Tron, a security measure created to bring balance to the digital environment.",A world inside the computer where man has never been. Never before now.,Released,878|28|12,Science Fiction|Action|Adventure,US,5.4329,1982-07-09,96,17000000,33002371,6.634,2695,tt0084827
192141,No Escape,No Escape,en,"In their new overseas home, an American family soon finds themselves caught in the middle of a coup, and they frantically look for a safe escape in an environment where foreigners are being immediately executed.",Survive together or die together,Released,53|28,Thriller|Action,TH|US,4.2701,2015-08-26,103,5000000,54400000,6.9,2693,tt1781922
11545,Rushmore,Rushmore,en,"When a beautiful first-grade teacher arrives at a prep school, she soon attracts the attention of an ambitious teenager named Max, who quickly falls in love with her. Max turns to the father of two of his schoolmates for advice on how to woo the teacher. However, the situation soon gets complicated when Max's new friend becomes involved with her, setting the two pals against one another in a war for her attention.",Love. Expulsion. Revolution.,Released,35|18,Comedy|Drama,US,4.5878,1998-12-11,93,9000000,17096053,7.4,2692,tt0128445
9482,Judge Dredd,Judge Dredd,en,"In a dystopian future, Dredd, the most famous judge (a cop with instant field judiciary powers) is convicted for a crime he did not commit while his murderous counterpart escapes.","In the future, one man is the law.",Released,878|28,Science Fiction|Action,US|GB|NL,4.7072,1995-06-30,96,90000000,113493481,5.8,2685,tt0113492
292011,Richard Jewell,Richard Jewell,en,"Richard Jewell thinks quick, works fast, and saves hundreds, perhaps thousands, of lives after a domestic terrorist plants several pipe bombs and they explode during a concert, only to be falsely suspected of the crime by sloppy FBI work and sensational media coverage.",The world will know his name and the truth.,Released,18|36,Drama|History,US,3.0437,2019-12-13,131,45000000,33900000,7.419,2688,tt3513548
984,Dirty Harry,Dirty Harry,en,"When a madman dubbed 'Scorpio' terrorizes San Francisco, hard-nosed cop, Harry Callahan – famous for his take-no-prisoners approach to law enforcement – is tasked with hunting down the psychopath.",Detective Harry Callahan. He doesn't break murder cases. He smashes them.,Released,28|80|53,Action|Crime|Thriller,US,5.8288,1971-12-23,102,4000000,35976000,7.447,2690,tt0066999
13597,Labyrinth,Labyrinth,en,"Frustrated with babysitting on yet another weekend night, Sarah, a teenager with an active imagination, summons the Goblins to take her baby stepbrother away. When little Toby actually disappears, Sarah must follow him into a fantastical world to rescue him from the Goblin King. Guarding his castle is the labyrinth itself, a twisted maze of deception, populated with outrageous characters and unknown dangers.",Where everything seems possible and nothing is what it seems.,Released,12|10751|14,Adventure|Family|Fantasy,GB|US,6.5985,1986-06-27,101,25000000,12729917,7.275,2696,tt0091369
14560,Paul Blart: Mall Cop,Paul Blart: Mall Cop,en,"When a shopping mall is taken over by a gang of organized crooks, it's up to a mild-mannered security guard to save the day.",Safety Never Takes A Holiday.,Released,28|12|35|10751,Action|Adventure|Comedy|Family,US,2.811,2009-01-15,91,26000000,183293131,5.447,2688,tt1114740
8051,Punch-Drunk Love,Punch-Drunk Love,en,A socially awkward and volatile small business owner meets the love of his life after being threatened by a gang of scammers.,I have a love in my life. It makes me stronger than anything you can imagine.,Released,10749|18|35,Romance|Drama|Comedy,US,3.8037,2002-10-11,96,25000000,24665649,7.103,2685,tt0272338
171274,Inherent Vice,Inherent Vice,en,"In Los Angeles at the turn of the 1970s, drug-fueled detective Larry ""Doc"" Sportello investigates the disappearance of an ex-girlfriend.",Love usually leads to trouble.,Released,18|9648|35,Drama|Mystery|Comedy,US,6.171,2014-12-12,149,20000000,14810975,6.5,2683,tt1791528
239571,The Best of Me,The Best of Me,en,A pair of former high school sweethearts reunite after many years when they return to visit their small hometown.,You never forget your first love.,Released,18|10749,Drama|Romance,US,4.9943,2014-10-15,117,26000000,35926213,7.5,2680,tt1972779
10331,Night of the Living Dead,Night of the Living Dead,en,A ragtag group barricade themselves in an old Pennsylvania farmhouse to remain safe from a horde of flesh-eating ghouls ravaging the Northeast.,"If it doesn't scare you, you're already dead!",Released,27|53|878,Horror|Thriller|Science Fiction,US,3.6302,1968-10-04,96,114000,30236452,7.6,2686,tt0063350
1087192,How to Train Your Dragon,How to Train Your Dragon,en,"On the rugged isle of Berk, where Vikings and dragons have been bitter enemies for generations, Hiccup stands apart, defying centuries of tradition when he befriends Toothless, a feared Night Fury dragon. Their unlikely bond reveals the true nature of dragons, challenging the very foundations of Viking society.",The legend is real.,Released,14|10751|28|12,Fantasy|Family|Action|Adventure,US,24.3891,2025-06-06,125,150000000,636351148,7.928,2682,tt26743210
9257,S.W.A.T.,S.W.A.T.,en,"Hondo Harrelson recruits Jim Street to join an elite unit of the Los Angeles Police Department. Together they seek out more members, including tough Deke Kay and single mom Chris Sanchez. The team's first big assignment is to escort crime boss Alex Montel to prison. It seems routine, but when Montel offers a huge reward to anyone who can break him free, criminals of various stripes step up for the prize.",You're either S.W.A.T. or you're not.,Released,28|53|80,Action|Thriller|Crime,US,5.3305,2003-08-08,117,80000000,207700000,6.155,2667,tt0257076
10204,Around the World in 80 Days,Around the World in 80 Days,en,"A bet pits a British inventor, a Chinese thief and a French artist on a worldwide adventure that they can circle the globe in 80 days.",Let your imagination soar.,Released,28|12|35,Action|Adventure|Comedy,US|DE|IE|GB,4.4273,2004-06-16,120,110000000,72178895,5.951,2674,tt0327437
522162,Midway,Midway,en,"The story of the Battle of Midway, and the leaders and soldiers who used their instincts, fortitude and bravery to overcome massive odds.",One battle turned the tide of war.,Released,28|10752|36,Action|War|History,CA|HK|US,6.8163,2019-11-06,138,100000000,127400000,7.101,2669,tt6924650
565426,To All the Boys: P.S. I Still Love You,To All the Boys: P.S. I Still Love You,en,Lara Jean and Peter have just taken their romance from pretend to officially real when another recipient of one of her love letters enters the picture.,Follow your heart like never before,Released,10749|35,Romance|Comedy,US,3.6408,2020-02-03,102,0,0,6.823,2679,tt9354842
429300,Adrift,Adrift,en,"Tami Oldham and Richard Sharp couldn't anticipate that they would be sailing directly into one of the most catastrophic hurricanes in recorded history. In the aftermath of the storm, Tami awakens to find Richard badly injured and their boat in ruins. With no hope of rescue, Tami must now find the strength and determination to save herself and the only man she has ever loved.",,Released,53|10749|12,Thriller|Romance|Adventure,IS|US,3.4675,2018-05-31,96,35000000,59945012,6.837,2682,tt6306064
24420,The Time Traveler's Wife,The Time Traveler's Wife,en,"Due to a genetic disorder, handsome librarian Henry DeTamble involuntarily zips through time, appearing at various moments in the life of his true love, the beautiful artist Clare Abshire.",,Released,18|10749|14,Drama|Romance|Fantasy,US,3.7224,2009-08-14,107,39000000,101344412,6.9,2672,tt0452694
10316,The Ides of March,The Ides of March,en,Dirty tricks stand to soil an ambitious young press spokesman's idealism in a cutthroat presidential campaign where 'victory' is relative.,Ambition seduces. Power corrupts.,Released,18,Drama,US,4.2849,2011-10-07,101,12500000,76338111,6.678,2673,tt1124035
459151,The Boss Baby: Family Business,The Boss Baby: Family Business,en,The Templeton brothers — Tim and his Boss Baby little bro Ted — have become adults and drifted away from each other. But a new boss baby with a cutting-edge approach and a can-do attitude is about to bring them together again … and inspire a new family business.,Playtime is over.,Released,16|35|12|10751,Animation|Comedy|Adventure|Family,US,5.4128,2021-07-01,107,82000000,146745280,7.336,2669,tt6932874
2330,Taxi,Taxi,fr,"In Marseilles a skilled pizza delivery boy Daniel who drives a scooter finally has his dreams come true. He gets a taxi license. Caught by the police for a huge speed infraction, he will help Emilien, a loser inspector who can't drive, on the track of German bank robbers, so he doesn't lose his license and his dream job.",,Released,28|35|80|12,Action|Comedy|Crime|Adventure,FR,5.8223,1998-04-08,86,8700000,44218015,6.718,2678,tt0152930
814,An American Werewolf in London,An American Werewolf in London,en,"American tourists David and Jack are savagely attacked by an unidentified animal while hiking on the Yorkshire Moors. After retiring to the home of a beautiful nurse to recuperate, David soon begins experiencing disturbing changes to his body and mind.",From the director of Animal House... a different kind of animal.,Released,35|27,Comedy|Horror,GB|US,4.1645,1981-08-21,97,10000000,31973249,7.4,2657,tt0082010
449562,The Hustle,The Hustle,en,"Two female scam artists, one low rent and the other high class, compete to swindle a naïve tech prodigy out of his fortune. A remake of the 1988 comedy ""Dirty Rotten Scoundrels.""",They're giving dirty rotten men a run for their money.,Released,35|80,Comedy|Crime,ES|US,2.9534,2019-05-09,94,21000000,97400000,6.19,2671,tt1298644
5825,National Lampoon's Christmas Vacation,National Lampoon's Christmas Vacation,en,"It's Christmastime, and the Griswolds are preparing for a family seasonal celebration. But things never run smoothly for Clark, his wife Ellen, and their two kids. Clark's continual bad luck is worsened by his obnoxious family guests, but he manages to keep going, knowing that his Christmas bonus is due soon.",Yule crack up!,Released,35,Comedy,US,4.5824,1989-11-30,97,27000000,74542088,7.233,2667,tt0097958
20453,3 Idiots,3 Idiots,hi,"Rascal. Joker. Dreamer. Genius... You've never met a college student quite like ""Rancho."" From the moment he arrives at India's most prestigious university, Rancho's outlandish schemes turn the campus upside down—along with the lives of his two newfound best friends. Together, they make life miserable for ""Virus,"" the school’s uptight and heartless dean. But when Rancho catches the eye of the dean's daughter, Virus sets his sights on flunking out the ""3 idiots"" once and for all.",Aal Izz Well!,Released,18|35,Drama|Comedy,IN,5.8133,2009-12-23,171,9000000,70000000,7.993,2663,tt1187043
11319,The Rescuers,The Rescuers,en,Two agents of the mouse-run International Rescue Aid Society search for a little orphan girl kidnapped by sinister treasure hunters.,Two tiny agents vs. the world's wickedest woman in a dazzling animated adventure!,Released,14|10751|16|12,Fantasy|Family|Animation|Adventure,US,3.5524,1977-06-22,78,7500000,169015869,6.8,2662,tt0076618
575265,Mission: Impossible - The Final Reckoning,Mission: Impossible - The Final Reckoning,en,"Ethan Hunt and team continue their search for the terrifying AI known as the Entity — which has infiltrated intelligence networks all over the globe — with the world's governments and a mysterious ghost from Hunt's past on their trail. Joined by new allies and armed with the means to shut the Entity down for good, Hunt is in a race against time to prevent the world as we know it from changing forever.",Our lives are the sum of our choices.,Released,28|53|12,Action|Thriller|Adventure,US,25.6999,2025-05-17,170,400000000,598767057,7.172,2661,tt9603208
7347,Elite Squad,Tropa de Elite,pt,"In 1997, before the visit of the pope to Rio de Janeiro, Captain Nascimento from BOPE (Special Police Operations Battalion) is assigned to eliminate the risks of the drug dealers in a dangerous slum nearby where the pope intends to be lodged.",On the streets of Rio only the elite survive,Released,18|28|80,Drama|Action|Crime,BR,4.5137,2007-10-05,115,4000000,14759148,8.059,2656,tt0861739
228970,Wild,Wild,en,A woman with a tragic past decides to start her new life by hiking for one thousand miles on the Pacific Crest Trail.,Based on the inspirational best seller.,Released,18,Drama,US,3.1219,2014-12-05,115,15000000,52501541,7.008,2651,tt2305051
1005331,Carry-On,Carry-On,en,An airport security officer races to outsmart a mysterious traveler forcing him to let a dangerous item slip onto a Christmas Eve flight.,"Every holiday season, millions travel safely by air. This Christmas will be different.",Released,53|28,Thriller|Action,US,5.8111,2024-12-05,120,47000000,0,6.889,2661,tt21382296
18533,Bronson,Bronson,en,"A young man who was sentenced to 7 years in prison for robbing a post office ends up spending 30 years in solitary confinement. During this time, his own personality is supplanted by his alter ego, Charles Bronson.",The Man. The Myth. The Celebrity.,Released,18|28|80,Drama|Action|Crime,GB|DK,4.1339,2009-03-13,92,230000,2300000,6.96,2638,tt1172570
132344,Before Midnight,Before Midnight,en,"It has been nine years since we last met Jesse and Celine, the French-American couple who once met on a train in Vienna. They now live in Paris with twin daughters but have spent a summer in Greece at the invitation of an author colleague of Jesse's. When the vacation is over and Jesse must send his teenage son off to the States, he begins to question his life decisions, and his relationship with Celine is at risk.",Everything's better with maturity.,Released,10749|18,Romance|Drama,GR|US,2.9652,2013-04-05,109,3000000,11176469,7.5,2664,tt2209418
83899,You're Next,You're Next,en,"When the Davison family comes under attack during their wedding anniversary getaway, the gang of mysterious killers soon learns that one of their victims harbors a secret talent for fighting back.",Did you remember to lock your door?,Released,27|53|9648,Horror|Thriller|Mystery,GB|US,3.9225,2013-08-22,94,1000000,14347000,6.605,2646,tt1853739
460458,Resident Evil: Welcome to Raccoon City,Resident Evil: Welcome to Raccoon City,en,"Once the booming home of pharmaceutical giant Umbrella Corporation, Raccoon City is now a dying Midwestern town. The company’s exodus left the city a wasteland…with great evil brewing below the surface. When that evil is unleashed, the townspeople are forever…changed…and a small group of survivors must work together to uncover the truth behind Umbrella and make it through the night.",Witness the beginning of evil.,Released,28|27|878,Action|Horror|Science Fiction,DE|US|CA,8.2176,2021-11-24,107,25000000,41914915,5.936,2649,tt6920084
8374,The Boondock Saints,The Boondock Saints,en,"Tired of the crime overrunning the streets of Boston, Irish Catholic twin brothers Conner and Murphy are inspired by their faith to cleanse their hometown of evil with their own brand of zealous vigilante justice. As they hunt down and kill one notorious gangster after another, they become controversial folk heroes in the community. But Paul Smecker, an eccentric FBI agent, is fast closing in on their blood-soaked trail.",Thy kingdom come. Thy will be done.,Released,28|53|80,Action|Thriller|Crime,CA|US,4.3764,1999-01-22,108,6000000,38256,7.254,2643,tt0144117
553,Dogville,Dogville,en,"A woman on the run from the mob is reluctantly accepted in a small Colorado community in exchange for labor, but when a search visits the town, she learns that their support has a price.",A quiet little town not far from here.,Released,80|18|53,Crime|Drama|Thriller,DK|FI|FR|DE|NL|NO|SE|GB|IT,4.8796,2003-05-21,178,10000000,16690617,7.754,2649,tt0276919
10358,Zack and Miri Make a Porno,Zack and Miri Make a Porno,en,"Lifelong platonic friends Zack and Miri look to solve their respective cash-flow problems by making an adult film together. As the cameras roll, however, the duo begin to sense that they may have more feelings for each other than they previously thought.",What would you do to get out of debt?,Released,35|10749,Comedy|Romance,US,6.9631,2008-09-18,102,24000000,42105111,6.342,2632,tt1007028
72387,Safe,Safe,en,"After a former elite agent rescues a 12-year-old Chinese girl who's been abducted, they find themselves in the middle of a standoff between Triads, the Russian Mafia and high-level corrupt New York City politicians and police.",She has the code. He is the key.,Released,28|80|53,Action|Crime|Thriller,IN|US,6.7155,2012-04-16,94,30000000,40300000,6.499,2643,tt1656190
602223,The Forever Purge,The Forever Purge,en,All the rules are broken as a sect of lawless marauders decides that the annual Purge does not stop at daybreak and instead should never end as they chase a group of immigrants who they want to punish because of their harsh historical past.,The rules are broken.,Released,28|27|53,Action|Horror|Thriller,US,4.9369,2021-06-30,103,18000000,76994245,6.9,2647,tt10327252
7552,Fun with Dick and Jane,Fun with Dick and Jane,en,"After Dick Harper loses his job at Globodyne in an Enron-esque collapse, he and his wife, Jane, turn to crime in order to handle the massive debt they now face. Two intelligent people, Dick and Jane actually get pretty good at robbing people and even enjoy it -- but they have second thoughts when they're reminded that crime can hurt innocent people. When the couple hears that Globodyne boss Jack McCallister actually swindled the company, they plot revenge.",Giving big businesses a run for their money!,Released,35|80,Comedy|Crime,US,3.6831,2005-12-21,90,100000000,202026112,6.221,2628,tt0369441
10665,The Strangers,The Strangers,en,"After a 4 a.m. knock at the door and haunting voices, Kristen McKay and James Hoyt’s remote getaway becomes a psychological night of terror as three masked strangers invade. Now they must go far beyond what they thought themselves capable of if they hope to survive.",Lock the door. Pretend you're safe.,Released,27|53,Horror|Thriller,US,4.9447,2008-05-29,86,9000000,83051676,6.126,2637,tt0482606
9894,The Cable Guy,The Cable Guy,en,"When recently single Steven moves into his new apartment, cable guy Chip comes to hook him up—and doesn't let go. Initially, Chip is just overzealous in his desire to be Steven's pal, but when Steven tries to end the 'friendship', Chip shows his dark side. He begins stalking Steven, who's left to fend for himself because no one else can believe Chip's capable of such behaviour.",There's no such thing as free cable.,Released,35|18|53,Comedy|Drama|Thriller,US,4.2096,1996-06-10,96,47000000,102825796,5.997,2623,tt0115798
68737,Seventh Son,Seventh Son,en,"John Gregory, who is a seventh son of a seventh son and also the local spook, has protected the country from witches, boggarts, ghouls and all manner of things that go bump in the night. However John is not young anymore, and has been seeking an apprentice to carry on his trade. Most have failed to survive. The last hope is a young farmer's son named Thomas Ward. Will he survive the training to become the spook that so many others couldn't?","When darkness falls, the son will rise.",Released,12|14,Adventure|Fantasy,CN|CA|US|GB,5.345,2014-12-12,102,95000000,114178613,5.5,2633,tt1121096
8195,Ronin,Ronin,en,"A briefcase with undisclosed contents – sought by Irish terrorists and the Russian mob – makes its way into criminals' hands. An Irish liaison assembles a squad of mercenaries, or 'ronin', and gives them the thorny task of recovering the case.",Anyone is an enemy for a price.,Released,28|53|80,Action|Thriller|Crime,GB|US,4.8898,1998-09-25,122,55000000,70692101,6.959,2619,tt0122690
567189,Tom Clancy's Without Remorse,Tom Clancy's Without Remorse,en,An elite Navy SEAL uncovers an international conspiracy while seeking justice for the murder of his pregnant wife.,From the author of Rainbow Six.,Released,28|53|10752,Action|Thriller|War,US,5.0708,2021-04-30,110,0,0,6.9,2641,tt0499097
5156,Bicycle Thieves,Ladri di biciclette,it,"Unemployed Antonio is elated when he finally finds work hanging posters around war-torn Rome. However on his first day, his bicycle—essential to his work—gets stolen. His job is doomed unless he can find the thief. With the help of his son, Antonio combs the city, becoming desperate for justice.",The Prize Picture They Want to Censor!,Released,18,Drama,IT,2.9302,1948-07-21,89,133000,450159,8.2,2624,tt0040522
9947,Elektra,Elektra,en,"Elektra the warrior survives a near-death experience, becomes an assassin-for-hire, and tries to protect her two latest targets, a single father and his young daughter, from a group of supernatural assassins.",Looks CAN kill.,Released,28|14|12,Action|Fantasy|Adventure,US,4.4659,2005-01-13,97,43000000,56681566,5.047,2623,tt0357277
549053,Last Christmas,Last Christmas,en,"Kate is a young woman who has a habit of making bad decisions, and her last date with disaster occurs after she accepts work as Santa's elf for a department store. However, after she meets Tom there, her life takes a new turn.",Who doesn't have a little Christmas baggage?,Released,35|10749,Comedy|Romance,GB,3.2281,2019-11-07,103,30000000,121600000,7.2,2623,tt8623904
23047,Season of the Witch,Season of the Witch,en,"A 14th century Crusader returns with his comrade to a homeland devastated by the Black Plague. The Church commands the two knights to transport a witch to a remote abbey, where monks will perform a ritual in hopes of ending the pestilence.",Not all souls can be saved.,Released,12|14|28,Adventure|Fantasy|Action,US,3.7627,2011-01-07,95,40000000,91627228,5.521,2618,tt0479997
292431,Love,Love,fr,"Murphy is an American living in Paris who enters a highly sexually and emotionally charged relationship with the unstable Electra. Unaware of the seismic effect it will have on their relationship, they invite their pretty neighbor into their bed.",,Released,18|10749,Drama|Romance,BE|FR|BR,4.4598,2015-07-15,134,3000000,249083,6.5,2634,tt3774694
476299,Ghostland,Ghostland,en,"A mother of two inherits a home from her aunt. On the first night in the new home she is confronted with murderous intruders and fights for her daughters’ lives. Sixteen years later the daughters reunite at the house, and that is when things get strange...",You really thought you’ve been scared?,Released,27|9648|53,Horror|Mystery|Thriller,CA|FR,5.7703,2018-03-14,91,0,0,7.389,2615,tt6195094
480414,The Curse of La Llorona,The Curse of La Llorona,en,"In 1970s Los Angeles, the legendary ghost La Llorona is stalking the night -- and the children. Ignoring the eerie warning of a troubled mother, a social worker and her own kids are drawn into a frightening supernatural realm. Their only hope of surviving La Llorona's deadly wrath is a disillusioned priest who practices mysticism to keep evil at bay.",She wants your children.,Released,27,Horror,US,4.348,2019-04-17,93,9000000,123233739,5.7,2630,tt4913966
325348,Hardcore Henry,Hardcore Henry,en,"Henry, a newly resurrected cyborg who must save his wife/creator from the clutches of a psychotic tyrant with telekinetic powers, AKAN, and his army of mercenaries. Fighting alongside Henry is Jimmy, who is Henry's only hope to make it through the day. Hardcore Henry takes place over the course of one day, in Moscow, Russia.",First they made him dangerous. Then they made him mad.,Released,28|12|878,Action|Adventure|Science Fiction,RU|CN|US,3.7679,2015-09-12,97,2000000,16810562,6.402,2620,tt3072482
9645,Ghost Ship,Ghost Ship,en,"After discovering a passenger ship missing since 1962 floating adrift on the Bering Sea, salvagers claim the vessel as their own. Once they begin towing the ghost ship towards harbor, a series of bizarre occurrences happen and the group becomes trapped inside the ship, which they soon learn is inhabited by a demonic creature.",Sea Evil,Released,27|9648|53,Horror|Mystery|Thriller,AU|US,5.0466,2002-10-25,91,35000000,71142361,6.0,2618,tt0288477
