movie_id,person_id,job
198663,1257144,Screenplay
198663,1328142,Producer
198663,25046,Producer
198663,1257754,Producer
198663,6040,Producer
198663,77949,Original Music Composer
1891,8844,Screenplay
1891,4298,Screenplay
1891,491,Original Music Composer
1891,10930,Director
1891,12401,Producer
1891,665,Producer
76338,47005,Director
76338,5551,Screenplay
76338,10850,Producer
76338,5552,Screenplay
76338,6041,Original Music Composer
76338,109542,Screenplay
76338,11181,Producer
313369,1313359,Producer
313369,23485,Producer
313369,1419631,Original Music Composer
313369,1638298,Producer
313369,5371,Producer
313369,136495,Director
419430,291263,Director
419430,84348,Producer
419430,1037124,Producer
419430,1587,Producer
419430,291263,Producer
419430,1761126,Original Music Composer
424694,195163,Producer
424694,9032,Producer
424694,16729,Producer
424694,928828,Producer
424694,84530,Producer
424694,2026132,Producer
424694,9032,Director
129,608,Director
129,1417,Producer
129,636,Original Music Composer
129,608,Screenplay
205596,77965,Director
205596,1080589,Producer
205596,1384724,Producer
205596,1384723,Producer
205596,2949,Original Music Composer
109445,15774,Director
109445,61416,Producer
109445,1120694,Director
109445,1120694,Screenplay
109445,23486,Original Music Composer
109445,567205,Original Music Composer
374720,525,Producer
374720,556,Producer
374720,947,Original Music Composer
374720,525,Director
269149,69798,Producer
269149,76595,Director
269149,165787,Director
269149,567562,Screenplay
269149,1318201,Screenplay
269149,15347,Original Music Composer
1124,525,Screenplay
1124,558,Original Music Composer
1124,527,Screenplay
1124,554,Producer
1124,556,Producer
1124,525,Producer
1124,525,Director
274,16294,Director
274,57862,Screenplay
274,16298,Producer
274,16297,Producer
274,16296,Producer
274,117,Original Music Composer
329,488,Director
329,489,Producer
329,2211,Producer
329,491,Original Music Composer
329,4782,Screenplay
329,508,Screenplay
1892,8844,Screenplay
1892,665,Producer
1892,1,Screenplay
1892,19800,Director
1892,491,Original Music Composer
335983,7626,Producer
335983,168309,Screenplay
335983,1425616,Producer
335983,3228,Screenplay
335983,977941,Producer
335983,91268,Director
335983,940376,Screenplay
335983,928158,Original Music Composer
339403,11090,Director
339403,2238,Producer
339403,2236,Producer
339403,11112,Producer
339403,16368,Original Music Composer
207703,957,Director
207703,61578,Producer
207703,189613,Producer
207703,957,Producer
207703,227440,Original Music Composer
207703,969021,Original Music Composer
640,2689,Screenplay
640,488,Producer
640,488,Director
640,2212,Producer
640,491,Original Music Composer
58,770,Producer
58,1704,Director
58,947,Original Music Composer
58,1706,Screenplay
58,1705,Screenplay
324857,107446,Screenplay
324857,107446,Producer
324857,7626,Producer
324857,155267,Producer
324857,936670,Director
324857,35666,Producer
324857,59918,Screenplay
324857,151007,Director
324857,59918,Director
324857,1425616,Producer
324857,582922,Original Music Composer
424,488,Producer
424,2260,Screenplay
424,2211,Producer
424,930,Producer
424,491,Original Music Composer
424,488,Director
857,488,Director
857,6048,Producer
857,488,Producer
857,491,Original Music Composer
857,9987,Producer
857,284,Producer
240832,59,Director
240832,50950,Producer
240832,996,Original Music Composer
429617,15347,Original Music Composer
429617,1350918,Screenplay
429617,1293994,Director
429617,10850,Producer
429617,1425616,Producer
244786,60864,Producer
244786,84348,Producer
244786,66726,Producer
244786,1287961,Producer
244786,136495,Director
244786,1419631,Original Music Composer
181808,60047,Producer
181808,491,Original Music Composer
181808,67367,Director
181808,1874644,Producer
181808,1664405,Producer
181808,489,Producer
6479,10943,Director
6479,11874,Producer
6479,5575,Producer
6479,10968,Producer
6479,46080,Producer
6479,6854,Screenplay
6479,5575,Screenplay
6479,1213,Original Music Composer
72190,12995,Director
72190,36603,Screenplay
72190,47506,Screenplay
72190,28974,Screenplay
72190,7229,Original Music Composer
72190,9987,Producer
72190,20458,Producer
72190,967387,Producer
72190,287,Producer
131631,10943,Director
131631,35550,Screenplay
131631,225633,Screenplay
131631,935634,Producer
131631,4446,Producer
131631,1213,Original Music Composer
333339,488,Director
333339,1160631,Producer
333339,58470,Producer
333339,1002398,Producer
333339,74624,Screenplay
333339,11011,Screenplay
333339,488,Producer
333339,37,Original Music Composer
75656,18865,Director
75656,1105707,Screenplay
75656,9612,Screenplay
75656,52358,Screenplay
75656,6041,Original Music Composer
75656,135,Producer
75656,15345,Producer
75656,15346,Producer
49047,11218,Director
49047,11218,Producer
49047,10968,Producer
49047,16368,Original Music Composer
177572,56612,Producer
177572,227440,Original Music Composer
177572,78600,Screenplay
177572,7884,Screenplay
177572,7931,Screenplay
177572,227439,Director
177572,70238,Director
558,7630,Screenplay
558,7623,Director
558,531,Original Music Composer
558,7626,Producer
558,7627,Producer
558,20643,Producer
299537,10850,Producer
299537,53068,Director
299537,1612453,Screenplay
299537,61843,Original Music Composer
299537,53068,Screenplay
299537,53069,Director
299537,53069,Screenplay
348,578,Director
348,5053,Producer
348,915,Producer
348,1723,Producer
348,1760,Original Music Composer
348,5045,Screenplay
38,201,Director
38,312,Original Music Composer
38,321,Producer
38,322,Producer
38,202,Screenplay
118,1300,Screenplay
118,1298,Producer
118,531,Original Music Composer
118,510,Director
118,1297,Producer
118,20643,Producer
1422,16729,Producer
1422,287,Producer
1422,1032,Director
1422,1298,Producer
1422,34510,Screenplay
1422,117,Original Music Composer
37724,153,Original Music Composer
37724,39,Director
37724,69678,Producer
37724,10666,Producer
37724,932,Screenplay
37724,10782,Screenplay
37724,10783,Screenplay
330459,3288,Screenplay
330459,129894,Director
330459,15347,Original Music Composer
330459,489,Producer
330459,971840,Producer
330459,1174045,Producer
330459,19242,Screenplay
330459,1664405,Producer
127585,9032,Producer
127585,11092,Producer
127585,7200,Producer
127585,9032,Director
127585,11092,Screenplay
127585,9039,Original Music Composer
127585,584598,Producer
285,1704,Director
285,1705,Screenplay
285,1706,Screenplay
285,770,Producer
285,2445,Producer
285,2447,Producer
285,2448,Producer
285,947,Original Music Composer
285,1918070,Producer
49521,525,Producer
49521,3893,Screenplay
49521,15217,Director
49521,556,Producer
49521,947,Original Music Composer
49521,79243,Producer
49521,282,Producer
122917,108,Director
122917,117,Original Music Composer
122917,3506,Producer
122917,108,Producer
122917,126,Producer
122917,53393,Producer
122917,10828,Screenplay
122917,108,Screenplay
122917,128,Screenplay
122917,126,Screenplay
1893,19801,Producer
1893,1,Director
1893,491,Original Music Composer
120467,5655,Director
120467,5655,Screenplay
120467,2949,Original Music Composer
120467,5655,Producer
120467,1004835,Producer
120467,1004836,Producer
120467,2997,Producer
20352,52360,Screenplay
20352,124747,Director
20352,65674,Producer
20352,124748,Director
20352,59706,Original Music Composer
20352,5720,Producer
20352,1011957,Producer
20352,52361,Screenplay
20352,558267,Original Music Composer
20352,1108486,Original Music Composer
321612,15557,Director
321612,19311,Screenplay
321612,31710,Producer
321612,62758,Producer
321612,80675,Screenplay
321612,15813,Original Music Composer
101,59,Screenplay
101,60,Producer
101,996,Original Music Composer
101,59,Director
77,550,Producer
77,558,Original Music Composer
77,551,Producer
77,525,Screenplay
77,525,Director
10193,7878,Producer
10193,8,Director
10193,16961,Screenplay
10193,7885,Original Music Composer
920,7879,Director
920,15892,Screenplay
920,7878,Producer
920,7885,Original Music Composer
920,7911,Screenplay
920,7879,Screenplay
920,1117779,Screenplay
920,1117780,Screenplay
920,958088,Screenplay
752,11266,Director
752,9339,Screenplay
752,9340,Screenplay
752,9340,Producer
752,9339,Producer
752,1091,Producer
752,8528,Producer
752,11269,Original Music Composer
752,20643,Producer
752,40825,Original Music Composer
297802,2127,Director
297802,18330,Producer
297802,52259,Producer
297802,2593,Original Music Composer
297802,142686,Screenplay
297802,466391,Screenplay
273248,1259,Original Music Composer
273248,12997,Producer
273248,963669,Producer
273248,5382,Producer
273248,138,Screenplay
273248,138,Director
447332,17697,Director
447332,1317686,Screenplay
447332,1317685,Screenplay
447332,54844,Producer
447332,54843,Producer
447332,865,Producer
447332,7229,Original Music Composer
447332,17697,Screenplay
44214,6431,Director
44214,143258,Screenplay
44214,143259,Screenplay
44214,6377,Original Music Composer
44214,1054633,Screenplay
44214,1116091,Producer
44214,20206,Producer
44214,20207,Producer
44214,57049,Producer
1895,1,Director
1895,19801,Producer
1895,1,Screenplay
1895,491,Original Music Composer
152601,5953,Director
152601,1027025,Producer
152601,6955,Producer
152601,5953,Producer
152601,1087906,Original Music Composer
152601,1091340,Original Music Composer
152601,1091344,Original Music Composer
152601,1091342,Original Music Composer
152601,1087905,Original Music Composer
152601,1091341,Original Music Composer
335984,583,Screenplay
335984,191937,Screenplay
335984,47285,Producer
335984,96765,Producer
335984,69946,Producer
335984,47286,Producer
335984,40825,Original Music Composer
335984,947,Original Music Composer
335984,137427,Director
78,581,Producer
78,578,Director
78,7191,Screenplay
78,583,Screenplay
78,595,Original Music Composer
78,21918,Producer
137113,8702,Producer
137113,11694,Director
137113,9033,Screenplay
137113,20908,Producer
137113,21339,Screenplay
137113,120254,Screenplay
137113,119665,Producer
137113,23486,Original Music Composer
137113,53756,Producer
137113,10950,Producer
393,138,Screenplay
393,2294,Original Music Composer
393,2545,Producer
393,150,Original Music Composer
393,138,Director
1865,17633,Director
1865,1706,Screenplay
1865,947,Original Music Composer
1865,770,Producer
1865,1705,Screenplay
500,2545,Producer
500,138,Director
559,7623,Director
559,7626,Producer
559,7627,Producer
559,7628,Producer
559,7630,Screenplay
559,19155,Original Music Composer
559,7623,Screenplay
559,7629,Screenplay
324786,2461,Director
324786,53972,Screenplay
324786,1319499,Producer
324786,1128852,Producer
324786,69227,Producer
324786,1209168,Producer
324786,11405,Producer
324786,2487,Producer
324786,57049,Producer
324786,2593,Original Music Composer
324786,137902,Screenplay
863,7879,Director
863,7,Screenplay
863,12906,Screenplay
863,12907,Screenplay
863,12908,Screenplay
863,12909,Producer
863,12911,Producer
863,7885,Original Music Composer
466272,963669,Producer
466272,138,Producer
466272,10968,Producer
466272,138,Screenplay
466272,138,Director
218,869,Producer
218,2722,Original Music Composer
218,2710,Director
10528,71244,Screenplay
10528,112689,Screenplay
10528,11092,Screenplay
10528,41289,Producer
10528,1091,Producer
10528,63127,Producer
10528,37162,Producer
10528,112691,Producer
10528,956,Director
10528,112690,Producer
10528,947,Original Music Composer
8966,56855,Screenplay
8966,19850,Director
8966,1225,Original Music Composer
8966,6040,Producer
8966,84127,Producer
8966,63720,Producer
353486,42357,Producer
353486,51851,Director
353486,977941,Producer
353486,168309,Screenplay
353486,1246890,Screenplay
353486,3228,Screenplay
353486,227440,Original Music Composer
353486,1350918,Screenplay
10191,69797,Screenplay
10191,66193,Director
10191,12894,Producer
10191,66193,Screenplay
10191,69797,Director
10191,21075,Screenplay
10191,11098,Original Music Composer
425,5713,Director
425,5716,Screenplay
425,5715,Screenplay
425,5717,Screenplay
425,5719,Producer
425,3393,Original Music Composer
438631,137427,Director
438631,17315,Producer
438631,114408,Producer
438631,137427,Producer
438631,137427,Screenplay
438631,27,Screenplay
438631,564940,Screenplay
438631,10570,Producer
438631,947,Original Music Composer
1271,15217,Director
1271,15217,Screenplay
1271,17285,Screenplay
1271,11420,Producer
1271,65377,Producer
1271,20908,Producer
1271,1272667,Screenplay
1271,15221,Original Music Composer
324552,1932093,Producer
324552,40644,Director
324552,67759,Producer
324552,1112896,Original Music Composer
324552,15221,Original Music Composer
12155,510,Director
12155,38792,Screenplay
12155,531,Original Music Composer
12155,8275,Producer
12155,18311,Producer
12155,550,Producer
12155,551,Producer
12155,1297,Producer
1894,1,Producer
1894,19801,Producer
1894,19802,Screenplay
1894,1,Screenplay
1894,1,Director
1894,491,Original Music Composer
1894,20643,Producer
607,5174,Director
607,9612,Screenplay
607,8701,Producer
607,2212,Producer
607,531,Original Music Composer
546554,60047,Producer
546554,67367,Producer
546554,67367,Director
546554,69077,Original Music Composer
769,1032,Director
769,7163,Screenplay
769,1032,Screenplay
769,11472,Producer
102382,56827,Original Music Composer
102382,7626,Producer
102382,15345,Screenplay
102382,168309,Screenplay
102382,15346,Screenplay
102382,977941,Producer
102382,87742,Director
102382,419327,Original Music Composer
102382,947,Original Music Composer
102382,558267,Original Music Composer
102382,1178962,Original Music Composer
102382,999580,Original Music Composer
102382,1826909,Original Music Composer
264660,2036,Director
264660,17600,Producer
264660,2035,Producer
264660,1379650,Original Music Composer
264660,78441,Original Music Composer
280,2710,Director
280,2710,Producer
280,2722,Original Music Composer
280,30148,Producer
62177,126638,Screenplay
62177,59803,Screenplay
62177,59803,Director
62177,137262,Screenplay
62177,56041,Screenplay
62177,126638,Director
62177,7901,Producer
62177,9152,Original Music Composer
87827,25455,Producer
87827,42736,Producer
87827,1614,Director
87827,12996,Screenplay
87827,5359,Original Music Composer
87827,1614,Producer
87827,1023786,Producer
637,9234,Screenplay
637,4818,Screenplay
637,9232,Producer
637,9245,Original Music Composer
637,4818,Director
637,9233,Producer
76600,2710,Director
76600,2710,Screenplay
76600,1654408,Original Music Composer
76600,67803,Screenplay
76600,67802,Screenplay
76600,2710,Producer
76600,8529,Producer
274870,77965,Director
274870,882944,Producer
274870,1125638,Producer
274870,68691,Producer
274870,11874,Producer
274870,153,Original Music Composer
4922,664,Producer
4922,7475,Producer
4922,489,Producer
4922,27,Screenplay
4922,7467,Director
4922,2949,Original Music Composer
363088,59026,Director
363088,10850,Producer
363088,1246890,Screenplay
363088,1350918,Screenplay
363088,1123885,Screenplay
363088,1360012,Screenplay
363088,22226,Screenplay
363088,23486,Original Music Composer
363088,1117748,Producer
57158,108,Director
57158,117,Original Music Composer
57158,126,Screenplay
57158,128,Screenplay
57158,108,Screenplay
57158,10828,Screenplay
57158,3506,Producer
57158,108,Producer
57158,126,Producer
57158,53393,Producer
162,531,Original Music Composer
162,510,Producer
162,1899,Producer
162,510,Director
162,1901,Screenplay
246655,9032,Director
246655,7200,Producer
246655,11092,Producer
246655,9039,Original Music Composer
246655,11092,Screenplay
246655,584598,Producer
246655,9032,Producer
277834,9989,Original Music Composer
277834,1117781,Producer
277834,1318201,Screenplay
277834,15811,Director
277834,15810,Director
185,240,Director
185,240,Screenplay
185,240,Producer
185,2284,Original Music Composer
240,1776,Producer
240,3098,Original Music Composer
240,3083,Screenplay
240,1776,Director
240,1776,Screenplay
165,24,Director
165,1059,Producer
165,1058,Producer
165,37,Original Music Composer
165,1058,Screenplay
489,5216,Director
489,2545,Producer
489,531,Original Music Composer
260513,7087,Director
260513,33340,Producer
260513,1485788,Producer
260513,15347,Original Music Composer
190859,190,Director
190859,190,Producer
190859,4746,Producer
190859,29525,Producer
190859,51329,Producer
190859,2637574,Producer
141052,131680,Screenplay
141052,282,Producer
141052,79243,Producer
141052,66821,Producer
141052,211962,Producer
141052,15217,Director
141052,12891,Screenplay
141052,531,Original Music Composer
102651,1032536,Director
102651,38792,Screenplay
102651,1213,Original Music Composer
102651,18311,Producer
194662,223,Director
194662,223,Producer
194662,376,Producer
194662,1095253,Producer
194662,4701,Producer
194662,2588756,Original Music Composer
131634,35550,Screenplay
131634,10943,Director
131634,4446,Producer
131634,225633,Screenplay
131634,935634,Producer
131634,1213,Original Music Composer
103,12432,Producer
103,1045,Original Music Composer
103,12433,Producer
103,1032,Director
85,488,Director
85,664,Producer
85,491,Original Music Composer
85,8844,Screenplay
49538,957,Director
49538,9032,Producer
49538,7200,Producer
49538,11092,Producer
49538,120606,Producer
49538,227440,Original Music Composer
49538,67485,Screenplay
49538,957,Screenplay
49538,67484,Screenplay
49538,23447,Screenplay
157350,17329,Director
157350,176489,Screenplay
157350,1345249,Producer
157350,931,Producer
157350,19862,Producer
157350,228135,Screenplay
157350,56827,Original Music Composer
68726,10851,Original Music Composer
68726,114016,Screenplay
68726,10828,Screenplay
68726,10828,Director
68726,114408,Producer
68726,10828,Producer
68726,61091,Producer
68726,54211,Producer
64690,66726,Producer
64690,1182092,Producer
64690,21183,Director
64690,56960,Screenplay
64690,73453,Producer
64690,20743,Producer
64690,23485,Producer
64690,8377,Original Music Composer
530915,39,Director
530915,1563756,Producer
530915,10876,Producer
530915,34885,Producer
530915,39,Producer
530915,1342669,Producer
530915,153,Original Music Composer
141,1577,Director
141,1588,Producer
141,1586,Producer
141,1589,Original Music Composer
141,1587,Producer
809,12080,Director
809,12106,Producer
809,5524,Screenplay
809,12084,Screenplay
809,12079,Director
809,12083,Screenplay
809,5524,Director
809,12085,Screenplay
809,5553,Original Music Composer
809,12107,Producer
809,12087,Producer
296096,1096867,Director
296096,77951,Screenplay
