movie_id,title,original_title,original_language,overview,tagline,status,genre_ids,genres,production_countries,popularity,release_date,runtime,budget,revenue,vote_average,vote_count,imdb_id
299536,Avengers: Infinity War,Avengers: Infinity War,en,"As the Avengers and their allies have continued to protect the world from threats too large for any one hero to handle, a new danger has emerged from the cosmic shadows: Thanos. A despot of intergalactic infamy, his goal is to collect all six Infinity Stones, artifacts of unimaginable power, and use them to inflict his twisted will on all of reality. Everything the Avengers have fought for has led up to this moment - the fate of Earth and existence itself has never been more uncertain.",Destiny arrives all the same.,Released,12|28|878,Adventure|Action|Science Fiction,US,46.3355,2018-04-25,149,300000000,2052415039,8.234,31641,tt4154756
680,Pulp Fiction,Pulp Fiction,en,"A burger-loving hit man, his philosophical partner, a drug-addled gangster's moll and a washed-up boxer converge in this sprawling, comedic crime caper. Their adventures unfurl in three stories that ingeniously trip back and forth in time.",You won’t know the facts until you’ve seen the fiction.,Released,53|80|35,Thriller|Crime|Comedy,US,27.0322,1994-09-10,154,8000000,213928762,8.486,29879,tt0110912
155,The Dark Knight,The Dark Knight,en,"Batman raises the stakes in his war on crime. With the help of Lt. Jim Gordon and District Attorney Harvey Dent, Batman sets out to dismantle the remaining criminal organizations that plague the streets. The partnership proves to be effective, but they soon find themselves prey to a reign of chaos unleashed by a rising criminal mastermind known to the terrified citizens of Gotham as the Joker.",Welcome to a world without rules.,Released,28|80|53,Action|Crime|Thriller,GB|US,33.7495,2008-07-16,152,185000000,1004558444,8.527,35378,tt0468569
11324,Shutter Island,Shutter Island,en,"World War II soldier-turned-U.S. Marshal Teddy Daniels investigates the disappearance of a patient from a hospital for the criminally insane, but his efforts are compromised by troubling visions and a mysterious doctor.",Someone is missing.,Released,18|53|9648,Drama|Thriller|Mystery,US,13.5131,2010-02-14,138,80000000,294804195,8.198,25572,tt1130884
597,Titanic,Titanic,en,"101-year-old Rose DeWitt Bukater tells the story of her life aboard the Titanic, 84 years later. A young Rose boards the ship with her mother and fiancé. Meanwhile, Jack Dawson and Fabrizio De Rossi win third-class tickets aboard the ship. Rose tells the whole story from Titanic's departure through to its death—on its first and last voyage—on April 15, 1912.",Nothing on earth could come between them.,Released,18|10749,Drama|Romance,US,29.3686,1997-12-18,194,200000000,2264162353,7.9,26924,tt0120338
299534,Avengers: Endgame,Avengers: Endgame,en,"After the devastating events of Avengers: Infinity War, the universe is in ruins due to the efforts of the Mad Titan, Thanos. With the help of remaining allies, the Avengers must assemble once more in order to undo Thanos' actions and restore order to the universe once and for all, no matter what consequences may be in store.",Avenge the fallen.,Released,12|878|28,Adventure|Science Fiction|Action,US,32.4737,2019-04-24,181,356000000,2799439100,8.2,27401,tt4154796
271110,Captain America: Civil War,Captain America: Civil War,en,"Following the events of Age of Ultron, the collective governments of the world pass an act designed to regulate all superhuman activity. This polarizes opinion amongst the Avengers, causing two factions to side with Iron Man or Captain America, which causes an epic battle between former allies.",United we stand. Divided we fall.,Released,12|28|878,Adventure|Action|Science Fiction,US,18.2228,2016-04-27,147,250000000,1155046416,7.447,23840,tt3498820
120,The Lord of the Rings: The Fellowship of the Ring,The Lord of the Rings: The Fellowship of the Ring,en,"Young hobbit Frodo Baggins, after inheriting a mysterious ring from his uncle Bilbo, must leave his home in order to keep it from falling into the hands of its evil creator. Along the way, a fellowship is formed to protect the ringbearer and make sure that the ring arrives at its final destination: Mt. Doom, the only place where it can be destroyed.",One ring to rule them all.,Released,12|14|28,Adventure|Fantasy|Action,NZ|US,32.9757,2001-12-18,179,93000000,871368364,8.429,27210,tt0120737
475557,Joker,Joker,en,"During the 1980s, a failed stand-up comedian is driven insane and turns to a life of crime and chaos in Gotham City while becoming an infamous psychopathic crime figure.",Put on a happy face.,Released,80|53|18,Crime|Thriller|Drama,CA|US,26.7062,2019-10-01,122,55000000,1078958629,8.126,27453,tt7286456
16869,Inglourious Basterds,Inglourious Basterds,en,"In Nazi-occupied France during World War II, a group of Jewish-American soldiers known as ""The Basterds"" are chosen specifically to spread fear throughout the Third Reich by scalping and brutally killing Nazis. The Basterds, lead by Lt. Aldo Raine soon cross paths with a French-Jewish teenage girl who runs a movie theater in Paris which is targeted by the soldiers.",Once upon a time in Nazi occupied France...,Released,18|53|10752,Drama|Thriller|War,DE|US,14.9374,2009-08-02,153,70000000,321457747,8.216,23917,tt0361748
121,The Lord of the Rings: The Two Towers,The Lord of the Rings: The Two Towers,en,"Frodo Baggins and the other members of the Fellowship continue on their sacred quest to destroy the One Ring--but on separate paths. Their destinies lie at two towers--Orthanc Tower in Isengard, where the corrupt wizard Saruman awaits, and Sauron's fortress at Barad-dur, deep within the dark lands of Mordor. Frodo and Sam are trekking to Mordor to destroy the One Ring of Power while Gimli, Legolas and Aragorn search for the orc-captured Merry and Pippin. All along, nefarious wizard Saruman awaits the Fellowship members at the Orthanc Tower in Isengard.",The journey continues.,Released,12|14|28,Adventure|Fantasy|Action,NZ|US,20.8031,2002-12-18,179,79000000,926287400,8.413,23606,tt0167261
76341,Mad Max: Fury Road,Mad Max: Fury Road,en,"An apocalyptic story set in the furthest reaches of our planet, in a stark desert landscape where humanity is broken, and most everyone is crazed fighting for the necessities of life. Within this world exist two rebels on the run who just might be able to restore order.",The future belongs to the mad.,Released,28|12|878,Action|Adventure|Science Fiction,AU|US,13.3638,2015-05-13,121,150000000,378858340,7.631,23864,tt1392190
603,The Matrix,The Matrix,en,"Set in the 22nd century, The Matrix tells the story of a computer hacker who joins a group of underground insurgents fighting the vast and powerful computers who now rule the earth.",Believe the unbelievable.,Released,28|878,Action|Science Fiction,US,25.5797,1999-03-31,136,63000000,463517383,8.24,27559,tt0133093
122,The Lord of the Rings: The Return of the King,The Lord of the Rings: The Return of the King,en,"As armies mass for a final battle that will decide the fate of the world--and powerful, ancient forces of Light and Dark compete to determine the outcome--one member of the Fellowship of the Ring is revealed as the noble heir to the throne of the Kings of Men. Yet, the sole hope for triumph over evil lies with a brave hobbit, Frodo, who, accompanied by his loyal friend Sam and the hideous, wretched Gollum, ventures deep into the very dark heart of Mordor on his seemingly impossible quest to destroy the Ring of Power.​",The eye of the enemy is moving.,Released,12|14|28,Adventure|Fantasy|Action,NZ|US,34.4065,2003-12-17,201,94000000,1118888979,8.5,26223,tt0167260
99861,Avengers: Age of Ultron,Avengers: Age of Ultron,en,"When Tony Stark tries to jumpstart a dormant peacekeeping program, things go awry and Earth’s Mightiest Heroes are put to the ultimate test as the fate of the planet hangs in the balance. As the villainous Ultron emerges, it is up to The Avengers to stop him from enacting his terrible plans, and soon uneasy alliances and unexpected action pave the way for an epic and unique global adventure.",A new age has come.,Released,28|12|878,Action|Adventure|Science Fiction,US,17.7658,2015-04-22,141,235000000,1405403694,7.3,24218,tt2395427
106646,The Wolf of Wall Street,The Wolf of Wall Street,en,"A New York stockbroker refuses to cooperate in a large securities fraud case involving corruption on Wall Street, corporate banking world and mob infiltration. Based on Jordan Belfort's autobiography.",Earn. Spend. Party.,Released,80|18|35,Crime|Drama|Comedy,US,20.5513,2013-12-25,180,100000000,407038432,8.027,25643,tt0993846
672,Harry Potter and the Chamber of Secrets,Harry Potter and the Chamber of Secrets,en,"Cars fly, trees fight back, and a mysterious house-elf comes to warn Harry Potter at the start of his second year at Hogwarts. Adventure and danger await when bloody writing on a wall announces: The Chamber Of Secrets Has Been Opened. To save Hogwarts will require all of Harry, Ron and Hermione's magical abilities and courage.",Something evil has returned to Hogwarts!,Released,12|14,Adventure|Fantasy,GB|US|DE,27.8346,2002-11-13,161,100000000,876688482,7.704,23357,tt0295297
49026,The Dark Knight Rises,The Dark Knight Rises,en,"Following the death of District Attorney Harvey Dent, Batman assumes responsibility for Dent's crimes to protect the late attorney's reputation and is subsequently hunted by the Gotham City Police Department. Eight years later, Batman encounters the mysterious Selina Kyle and the villainous Bane, a new terrorist leader who overwhelms Gotham's finest. The Dark Knight resurfaces to protect a city that has branded him an enemy.",The legend ends.,Released,28|80|18|53,Action|Crime|Drama|Thriller,GB|US,17.8174,2012-07-17,165,250000000,1081041287,7.792,24121,tt1345836
284052,Doctor Strange,Doctor Strange,en,"After his career is destroyed, a brilliant but arrogant surgeon gets a new lease on life when a sorcerer takes him under her wing and trains him to defend the world against evil.",The impossibilities are endless.,Released,14|12|28,Fantasy|Adventure|Action,US,13.4486,2016-10-25,115,180000000,676343174,7.418,23248,tt1211837
150540,Inside Out,Inside Out,en,"When 11-year-old Riley moves to a new city, her Emotions team up to help her through the transition. Joy, Fear, Anger, Disgust and Sadness work together, but when Joy and Sadness get lost, they must journey through unfamiliar places to get back home.",Meet the little voices inside your head.,Released,16|10751|12|18|35,Animation|Family|Adventure|Drama|Comedy,US,20.3131,2015-06-17,95,175000000,857611174,7.91,23271,tt2096673
284054,Black Panther,Black Panther,en,"King T'Challa returns home to the reclusive, technologically advanced African nation of Wakanda to serve as his country's new leader. However, T'Challa soon finds that he is challenged for the throne by factions within his own country as well as without. Using powers reserved to Wakandan kings, T'Challa assumes the Black Panther mantle to join with ex-girlfriend Nakia, the queen-mother, his princess-kid sister, members of the Dora Milaje (the Wakandan 'special forces') and an American secret agent, to prevent Wakanda from being dragged into a world war.",Long live the king.,Released,28|12|878,Action|Adventure|Science Fiction,US,18.597,2018-02-13,135,200000000,1349926083,7.362,23289,tt1825683
70160,The Hunger Games,The Hunger Games,en,"In a dystopian society where the Capitol forces each district to send two young tributes to fight to the death in a televised spectacle, a girl volunteers to take her sister’s place, setting the stage for a struggle of survival and defiance.",The world will be watching.,Released,878|12|28|53,Science Fiction|Adventure|Action|Thriller,US,6.8837,2012-03-12,142,75000000,694000000,7.222,23109,tt1392170
315635,Spider-Man: Homecoming,Spider-Man: Homecoming,en,"Following the events of Captain America: Civil War, Peter Parker, with the help of his mentor Tony Stark, tries to balance his life as an ordinary high school student in Queens, New York City, with fighting crime as his superhero alter ego Spider-Man as a new threat, the Vulture, emerges.",Homework can wait. The city can't.,Released,28|12|878,Action|Adventure|Science Fiction,US,35.495,2017-07-05,133,175000000,880978185,7.33,22963,tt2250912
673,Harry Potter and the Prisoner of Azkaban,Harry Potter and the Prisoner of Azkaban,en,"Year three at Hogwarts means new fun and challenges as Harry learns the delicate art of approaching a Hippogriff, transforming shape-shifting Boggarts into hilarity and even turning back time. But the term also brings danger: soul-sucking Dementors hover over the school, an ally of the accursed He-Who-Cannot-Be-Named lurks within the castle walls, and fearsome wizard Sirius Black escapes Azkaban. And Harry will confront them all.",Something wicked this way comes.,Released,12|14,Adventure|Fantasy,GB|US,18.811,2004-05-31,141,130000000,789804554,8.008,22945,tt0304141
10138,Iron Man 2,Iron Man 2,en,"With the world now aware of his dual life as the armored superhero Iron Man, billionaire inventor Tony Stark faces pressure from the government, the press and the public to share his technology with the military. Unwilling to let go of his invention, Stark, with Pepper Potts and James 'Rhodey' Rhodes at his side, must forge new alliances – and confront powerful enemies.","It's not the armor that makes the hero, but the man inside.",Released,12|28|878,Adventure|Action|Science Fiction,US,19.0177,2010-04-28,124,200000000,623933331,6.85,22175,tt1228705
238,The Godfather,The Godfather,en,"Spanning the years 1945 to 1955, a chronicle of the fictional Italian-American Corleone crime family. When organized crime family patriarch, Vito Corleone barely survives an attempt on his life, his youngest son, Michael steps in to take care of the would-be killers, launching a campaign of bloody revenge.",An offer you can't refuse.,Released,18|80,Drama|Crime,US,36.8172,1972-03-14,175,6000000,245066411,8.687,22653,tt0068646
272,Batman Begins,Batman Begins,en,"Driven by tragedy, billionaire Bruce Wayne dedicates his life to uncovering and defeating the corruption that plagues his home, Gotham City.  Unable to work within the system, he instead creates a new identity, a symbol of fear for the criminal underworld - The Batman.",Evil fears the knight.,Released,18|80|28,Drama|Crime|Action,GB|US,12.9575,2005-06-10,140,150000000,374218673,7.721,22378,tt0372784
283995,Guardians of the Galaxy Vol. 2,Guardians of the Galaxy Vol. 2,en,The Guardians must fight to keep their newfound family together as they unravel the mysteries of Peter Quill's true parentage.,Anyone can save the galaxy once.,Released,878|12|28,Science Fiction|Adventure|Action,US,17.1154,2017-04-19,137,200000000,863756051,7.609,22742,tt3896198
1771,Captain America: The First Avenger,Captain America: The First Avenger,en,"During World War II, Steve Rogers is a sickly man from Brooklyn who's transformed into super-soldier Captain America to aid in the war effort. Rogers must stop the Red Skull – Adolf Hitler's ruthless head of weaponry, and the leader of an organization that intends to use a mysterious device of untold powers for world domination.",,Released,28|12|878,Action|Adventure|Science Fiction,US,9.0341,2011-07-22,124,140000000,370569774,7.005,22553,tt0458339
68721,Iron Man 3,Iron Man 3,en,"When Tony Stark's world is torn apart by a formidable terrorist called the Mandarin, he starts an odyssey of rebuilding and retribution.",Unleash the power behind the armor.,Released,28|12|878,Action|Adventure|Science Fiction,US,16.5294,2013-04-18,130,200000000,1215577205,6.931,23239,tt1300854
11,Star Wars,Star Wars,en,Princess Leia is captured and held hostage by the evil Imperial forces in their effort to take over the galactic Empire. Venturesome Luke Skywalker and dashing captain Han Solo team together with the loveable robot duo R2-D2 and C-3PO to rescue the beautiful princess and restore peace and justice in the Empire.,"A long time ago in a galaxy far, far away...",Released,12|28|878,Adventure|Action|Science Fiction,US,23.0029,1977-05-25,121,11000000,775398007,8.201,22079,tt0076759
10195,Thor,Thor,en,"Against his father Odin's will, The Mighty Thor - a powerful but arrogant warrior god - recklessly reignites an ancient war. Thor is cast down to Earth and forced to live among humans as punishment. Once here, Thor learns what it takes to be a true hero when the most dangerous villain of his world sends the darkest forces of Asgard to invade Earth.",Courage is immortal.,Released,12|14|28,Adventure|Fantasy|Action,US,12.123,2011-04-21,115,150000000,449326618,6.769,22169,tt0800369
807,Se7en,Se7en,en,"Two homicide detectives are on a desperate hunt for a serial killer whose crimes are based on the ""seven deadly sins"" in this dark and haunting film that takes viewers from the tortured remains of one victim to the next. The seasoned Det. Somerset researches each sin in an effort to get inside the killer's mind, while his novice partner, Mills, scoffs at his efforts to unravel the case.",Gluttony. Greed. Sloth. Envy. Wrath. Pride. Lust.,Released,80|9648|53,Crime|Mystery|Thriller,US,19.9028,1995-09-22,127,33000000,327311859,8.379,22802,tt0114369
22,Pirates of the Caribbean: The Curse of the Black Pearl,Pirates of the Caribbean: The Curse of the Black Pearl,en,"When wily Captain Barbossa steals Jack Sparrow's ship and kidnaps the governor's beautiful daughter, Elizabeth, her childhood friend Will Turner joins forces with Jack to save her and recapture Jack's ship, the Black Pearl.",Prepare to be blown out of the water.,Released,12|14|28,Adventure|Fantasy|Action,US,18.5764,2003-07-09,143,140000000,655011224,7.82,22006,tt0325980
674,Harry Potter and the Goblet of Fire,Harry Potter and the Goblet of Fire,en,"When his name emerges from the Goblet of Fire, Harry Potter becomes a competitor in a grueling battle for glory among three wizarding schools—the Triwizard Tournament. But since Harry never submitted his name for the Tournament, who did? Now Harry must confront a deadly dragon, fierce water demons, and an enchanted maze only to find himself in the cruel grasp of He Who Must Not Be Named.",Dark and difficult times lie ahead.,Released,12|14,Adventure|Fantasy,GB|US,17.9217,2005-11-16,157,150000000,895921036,7.801,21958,tt0330373
297761,Suicide Squad,Suicide Squad,en,"From DC Comics comes the Suicide Squad, an antihero team of incarcerated supervillains who act as deniable assets for the United States government, undertaking high-risk black ops missions in exchange for commuted prison sentences.",Worst. Heroes. Ever.,Released,28|12|14,Action|Adventure|Fantasy,US,7.1234,2016-08-03,122,175000000,749200054,5.918,21956,tt1386697
634649,Spider-Man: No Way Home,Spider-Man: No Way Home,en,"Peter Parker is unmasked and no longer able to separate his normal life from the high-stakes of being a super-hero. When he asks for help from Doctor Strange the stakes become even more dangerous, forcing him to discover what it truly means to be Spider-Man.",The Multiverse unleashed.,Released,28|12|878,Action|Adventure|Science Fiction,US,72.6385,2021-12-15,148,200000000,1921847111,7.933,21704,tt10872600
102899,Ant-Man,Ant-Man,en,"Armed with the astonishing ability to shrink in scale but increase in strength, master thief Scott Lang must embrace his inner-hero and help his mentor, Doctor Hank Pym, protect the secret behind his spectacular Ant-Man suit from a new generation of towering threats. Against seemingly insurmountable obstacles, Pym and Lang must plan and pull off a heist that will save the world.",Heroes don't get any bigger.,Released,878|12|28,Science Fiction|Adventure|Action,US,10.7959,2015-07-14,117,130000000,519311965,7.066,20711,tt0478970
284053,Thor: Ragnarok,Thor: Ragnarok,en,"Thor is imprisoned on the other side of the universe and finds himself in a race against time to get back to Asgard to stop Ragnarok, the destruction of his home-world and the end of Asgardian civilization, at the hands of a powerful new threat, the ruthless Hela.",No hammer. No problem.,Released,28|12|878|35,Action|Adventure|Science Fiction|Comedy,US,15.8817,2017-10-02,131,180000000,855301806,7.581,21827,tt3501632
767,Harry Potter and the Half-Blood Prince,Harry Potter and the Half-Blood Prince,en,"As Lord Voldemort tightens his grip on both the Muggle and wizarding worlds, Hogwarts is no longer a safe haven. Harry suspects perils may even lie within the castle, but Dumbledore is more intent upon preparing him for the final battle fast approaching. Together they work to find the key to unlock Voldemorts defenses and to this end, Dumbledore recruits his old friend and colleague Horace Slughorn, whom he believes holds crucial information. Even as the decisive showdown looms, romance blossoms for Harry, Ron, Hermione and their classmates. Love is in the air, but danger lies ahead and Hogwarts may never be the same again.",Dark secrets revealed.,Released,12|14,Adventure|Fantasy,GB|US,16.7718,2009-07-15,153,250000000,933959197,7.681,20596,tt0417741
12445,Harry Potter and the Deathly Hallows: Part 2,Harry Potter and the Deathly Hallows: Part 2,en,"Harry, Ron and Hermione continue their quest to vanquish the evil Voldemort once and for all. Just as things begin to look hopeless for the young wizards, Harry discovers a trio of magical objects that endow him with powers to rival Voldemort's formidable skills.",It all ends.,Released,12|14,Adventure|Fantasy,GB|US,15.738,2011-07-12,130,125000000,1341511219,8.08,21791,tt1201607
297762,Wonder Woman,Wonder Woman,en,An Amazon princess comes to the world of Man in the grips of the First World War to confront the forces of evil and bring an end to human conflict.,Power. Grace. Wisdom. Wonder.,Released,28|12|14,Action|Adventure|Fantasy,US,15.0244,2017-05-30,141,149000000,823970682,7.209,20772,tt0451279
354912,Coco,Coco,en,"Despite his family’s baffling generations-old ban on music, Miguel dreams of becoming an accomplished musician like his idol, Ernesto de la Cruz. Desperate to prove his talent, Miguel finds himself in the stunning and colorful Land of the Dead following a mysterious chain of events. Along the way, he meets charming trickster Hector, and together, they set off on an extraordinary journey to unlock the real story behind Miguel's family history.",The celebration of a lifetime.,Released,10751|16|10402|12,Family|Animation|Music|Adventure,US,19.644,2017-10-27,105,175000000,814641172,8.198,20765,tt2380307
135397,Jurassic World,Jurassic World,en,"Twenty-two years after the events of Jurassic Park, Isla Nublar now features a fully functioning dinosaur theme park, Jurassic World, as originally envisioned by John Hammond.",The park is open.,Released,28|12|878|53,Action|Adventure|Science Fiction|Thriller,US,11.6879,2015-06-06,124,150000000,1671537444,6.699,21410,tt0369610
140607,Star Wars: The Force Awakens,Star Wars: The Force Awakens,en,"Thirty years after defeating the Galactic Empire, Han Solo and his allies face a new threat from the evil Kylo Ren and his army of Stormtroopers.",Every generation has a story.,Released,12|28|878,Adventure|Action|Science Fiction,US,13.3329,2015-12-15,136,245000000,2068223624,7.25,20375,tt2488496
14160,Up,Up,en,"Carl Fredricksen spent his entire life dreaming of exploring the globe and experiencing life to its fullest. But at age 78, life seems to have passed him by, until a twist of fate (and a persistent 8-year old Wilderness Explorer named Russell) gives him a new lease on life.",Change is in the air.,Released,16|35|10751|12,Animation|Comedy|Family|Adventure,US,15.9418,2009-05-28,96,175000000,735103954,7.959,21457,tt1049413
675,Harry Potter and the Order of the Phoenix,Harry Potter and the Order of the Phoenix,en,"Returning for his fifth year at Hogwarts, Harry is stunned to find that his warnings about the return of Lord Voldemort have been ignored. Left with no choice, Harry takes matters into his own hands, training a small group of motivated students to defend themselves against the Dark Arts.",The rebellion begins.,Released,12|14,Adventure|Fantasy,GB|US,16.606,2007-07-08,138,150000000,938212738,7.672,20622,tt0373889
105,Back to the Future,Back to the Future,en,"Eighties teenager Marty McFly is accidentally sent back in time to 1955, inadvertently disrupting his parents' first meeting and attracting his mother's romantic interest. Marty must repair the damage to history by rekindling his parents' romance and - with the help of his eccentric inventor friend Doc Brown - return to 1985.",He was never in time for his classes... He wasn't in time for his dinner... Then one day... he wasn't in his time at all.,Released,12|35|878,Adventure|Comedy|Science Fiction,US,20.0993,1985-07-03,116,19000000,381109762,8.325,21517,tt0088763
286217,The Martian,The Martian,en,"During a manned mission to Mars, Astronaut Mark Watney is presumed dead after a fierce storm and left behind by his crew. But Watney has survived and finds himself stranded and alone on the hostile planet. With only meager supplies, he must draw upon his ingenuity, wit and spirit to subsist and find a way to signal to Earth that he is alive.",Bring him home.,Released,878|18|12,Science Fiction|Drama|Adventure,US,15.4262,2015-09-30,141,108000000,631058917,7.693,20957,tt3659388
557,Spider-Man,Spider-Man,en,"After being bitten by a genetically altered spider at Oscorp, nerdy but endearing high school student Peter Parker is endowed with amazing powers to become the superhero known as Spider-Man.",Go for the ultimate spin.,Released,28|878,Action|Science Fiction,US,26.8333,2002-05-01,121,139000000,821708551,7.322,20441,tt0145487
245891,John Wick,John Wick,en,Ex-hitman John Wick comes out of retirement to track down the gangsters that took everything from him.,Don't set him off.,Released,28|53,Action|Thriller,US,9.5073,2014-10-22,101,20000000,86085191,7.455,20595,tt2911666
100402,Captain America: The Winter Soldier,Captain America: The Winter Soldier,en,"After the cataclysmic events in New York with The Avengers, Steve Rogers, aka Captain America is living quietly in Washington, D.C. and trying to adjust to the modern world. But when a S.H.I.E.L.D. colleague comes under attack, Steve becomes embroiled in a web of intrigue that threatens to put the world at risk. Joining forces with the Black Widow, Captain America struggles to expose the ever-widening conspiracy while fighting off professional assassins sent to silence him at every turn. When the full scope of the villainous plot is revealed, Captain America and the Black Widow enlist the help of a new ally, the Falcon. However, they soon find themselves up against an unexpected and formidable enemy—the Winter Soldier.",In heroes we trust.,Released,28|12|878,Action|Adventure|Science Fiction,US,7.8714,2014-03-20,136,170000000,714766572,7.654,19827,tt1843866
98,Gladiator,Gladiator,en,"After the death of Emperor Marcus Aurelius, his devious son takes power and demotes Maximus, one of Rome's most capable generals who Marcus preferred. Eventually, Maximus is forced to become a gladiator and battle to the death against other men for the amusement of paying audiences.",What we do in life echoes in eternity.,Released,28|18|12,Action|Drama|Adventure,GB|US,17.305,2000-05-04,155,103000000,465516248,8.223,20645,tt0172495
496243,Parasite,기생충,ko,"All unemployed, Ki-taek's family takes peculiar interest in the wealthy and glamorous Parks for their livelihood until they get entangled in an unexpected incident.",Act like you own the place.,Released,35|53|18,Comedy|Thriller|Drama,KR,28.0203,2019-05-30,133,11363000,257591776,8.493,20319,tt6751668
263115,Logan,Logan,en,"In the near future, a weary Logan cares for an ailing Professor X in a hideout on the Mexican border. But Logan's attempts to hide from the world and his legacy are upended when a young mutant arrives, pursued by dark forces.",Someone has come along.,Released,28|18|878,Action|Drama|Science Fiction,US,11.8835,2017-02-28,137,97000000,619021436,7.819,20232,tt3315342
862,Toy Story,Toy Story,en,"Led by Woody, Andy's toys live happily in his room until Andy's birthday brings Buzz Lightyear onto the scene. Afraid of losing his place in Andy's heart, Woody plots against Buzz. But when circumstances separate Buzz and Woody from their owner, the duo eventually learns to put aside their differences.",The adventure takes off when toys come to life!,Released,10751|35|16|12,Family|Comedy|Animation|Adventure,US,19.0647,1995-11-22,81,30000000,401157969,7.971,19669,tt0114709
