movie_id,title,original_title,original_language,overview,tagline,status,genre_ids,genres,production_countries,popularity,release_date,runtime,budget,revenue,vote_average,vote_count,imdb_id
9013,Midnight Run,Midnight Run,en,"A bounty hunter pursues a former Mafia accountant who is also being chased by a rival bounty hunter, the F.B.I., and his old mob boss after jumping bail.",This could be the beginning of a beautiful friendship.,Released,35|80|53,Comedy|Crime|Thriller,US,2.9064,1988-07-20,126,30000000,38413606,7.2,1244,tt0095631
419831,I Kill Giants,I Kill Giants,en,"Sophia, a new high school student, tries to make friends with Barbara, who tells her that “she kills giants,” protecting this way her hometown and its inhabitants, who do not understand her strange behavior.","I find giants, I hunt giants",Released,14|18,Fantasy|Drama,BE|GB|US|IE,3.0675,2017-11-15,106,15100000,0,6.2,1243,tt4547194
103328,Holy Motors,Holy Motors,fr,"We follow 24 hours in the life of a being moving from life to life like a cold and solitary assassin moving from hit to hit. In each of these interwoven lives, the being possesses an entirely distinct identity: sometimes a man, sometimes a woman, sometimes youthful, sometimes old. By turns murderer, beggar, company chairman, monstrous creature, worker, family man.",,Released,18|14,Drama|Fantasy,DE|FR,2.8518,2012-07-02,116,4000000,641100,7.0,1243,tt2076220
9909,Dangerous Minds,Dangerous Minds,en,"Former Marine Louanne Johnson lands a gig teaching in a pilot program for bright but underachieving teens at a notorious inner-city high school. After having a terrible first day, she decides she must throw decorum to the wind. When Johnson returns to the classroom, she does so armed with a no-nonsense attitude informed by her military training and a fearless determination to better the lives of her students -- no matter what the cost.",She broke the rules... and changed their lives.,Released,18,Drama,US,4.0166,1995-08-11,99,23000000,179519401,6.954,1243,tt0112792
715931,Emancipation,Emancipation,en,"Inspired by the gripping true story of a man who would do anything for his family—and for freedom. When Peter, an enslaved man, risks his life to escape and return to his family, he embarks on a perilous journey of love and endurance.",,Released,18|10752|36,Drama|War|History,US,6.371,2022-12-02,132,0,0,7.8,1242,tt12530246
768362,Missing,Missing,en,"When her mother disappears while on vacation in Colombia with her new boyfriend, June’s search for answers is hindered by international red tape. Stuck thousands of miles away in Los Angeles, June creatively uses all the latest technology at her fingertips to try and find her before it’s too late. But as she digs deeper, her digital sleuthing raises more questions than answers... and when June unravels secrets about her mom, she discovers that she never really knew her at all.",No one disappears without a trace.,Released,18|9648|53,Drama|Mystery|Thriller,US,3.1179,2023-01-19,111,7000000,45100756,7.398,1242,tt10855768
535544,Downton Abbey,Downton Abbey,en,"The beloved Crawleys and their intrepid staff prepare for the most important moment of their lives. A royal visit from the King and Queen of England will unleash scandal, romance and intrigue that will leave the future of Downton hanging in the balance.",We've been expecting you,Released,18|10749|36,Drama|Romance|History,GB|US,3.1484,2019-09-12,122,20000000,194694725,7.126,1243,tt6398184
4912,Confessions of a Dangerous Mind,Confessions of a Dangerous Mind,en,"Television made him famous, but his biggest hits happened off screen. Television producer by day, CIA assassin by night, Chuck Barris was recruited by the CIA at the height of his TV career and trained to become a covert operative. Or so Barris said.",Some things are better left top secret.,Released,35|80|18|10749|53|36,Comedy|Crime|Drama|Romance|Thriller|History,DE|GB|US,2.9259,2002-12-31,113,30000000,33013805,6.7,1243,tt0270288
6961,The Wedding Date,The Wedding Date,en,"With the wedding of her younger sister fast approaching, Kat Ellis faces the undesirable prospect of traveling alone to London for the ceremony. While this is bad enough, Jeffrey, the man who left her as they moved closer to marriage, happens to be the groom's best man. Determined to show everyone -- most of all Jeffrey -- that her romantic life is as full and thrilling as ever, Kat hires a charming male escort as her date.",Love doesn't come cheap.,Released,10749|35,Romance|Comedy,GB|US,2.7885,2005-02-04,88,15000000,47175038,6.812,1243,tt0372532
58857,13 Assassins,十三人の刺客,ja,A bravado period action film set at the end of Japan's feudal era in which a group of unemployed samurai are enlisted to bring down a sadistic lord and prevent him from ascending to the throne and plunging the country into a war-torn future.,Take up your sword.,Released,12|18|28,Adventure|Drama|Action,JP|GB,4.3351,2010-09-25,141,6000000,17555141,7.316,1242,tt1436045
468198,The Place,The Place,it,"The fates of an apparently random group of strangers who each come into contact with a mysterious figure who they believe possesses the power to grant any wish, in return for which they must carry out a task he assigns them.",,Released,18|53,Drama|Thriller,IT|US,1.4833,2017-11-04,102,0,0,7.1,1242,tt7063210
84174,Bachelorette,Bachelorette,en,Three friends are asked to be bridesmaids at a wedding of a woman they used to ridicule back in high school.,Old habits party hard.,Released,35|10749,Comedy|Romance,US,2.7126,2012-01-23,87,3000000,11947954,5.4,1241,tt1920849
21778,RRRrrrr!!!,RRRrrrr!!!,fr,"In 35,000 BC, the tribe of the Dirty Hairs is at war against the tribe of the Clean Hairs for eight hundred years, trying to get their shampoo. The chief of the Dirty Hairs sends his daughter Guy disguised to the enemy tribe to get some shampoo for his tribe. When the healer of the Clean Hairs tribe surprisingly kills two cavemen of his tribe, their imbecile chief assigns Pierre with curled hair and Pierre blonde to investigate the murder and find the criminal.",,Released,35,Comedy,FR,3.8989,2004-01-28,98,17820000,14054361,6.291,1242,tt0357111
11824,Teen Wolf,Teen Wolf,en,When a shy teenager's new-found powers help him score at basketball - and with the popular girls - he has some pretty hairy decisions to make.,He always wanted to be special... but he never expected this!,Released,35|14|10749,Comedy|Fantasy|Romance,US,3.734,1985-08-23,92,1200000,80000000,6.2,1240,tt0090142
13888,Return to the Blue Lagoon,Return to the Blue Lagoon,en,"In this sequel to the 1980 classic, two children are stranded on a beautiful island in the South Pacific. With no adults to guide them, the two make a simple life together and eventually become tanned teenagers in love.","Return to the Romance, Return to the Adventure...",Released,12|18,Adventure|Drama,US,3.33,1991-08-02,98,11000000,2807854,6.2,1241,tt0102782
429471,Captive State,Captive State,en,"Nearly a decade after occupation by an extraterrestrial force, the lives of a Chicago neighborhood on both sides of the conflict are explored. In a working-class Chicago neighborhood occupied by an alien force for nine years, increased surveillance and the restriction of civil rights have given rise to an authoritarian system -- and dissent among the populace.","10 years ago, they took our planet. Today, we take it back!",Released,878|28|53,Science Fiction|Action|Thriller,US,2.9556,2019-03-15,110,25000000,8808611,5.7,1241,tt5968394
2665,Airplane II: The Sequel,Airplane II: The Sequel,en,"A faulty computer causes a passenger space shuttle to head straight for the sun, and man-with-a-past Ted Striker must save the day and get the shuttle back on track – again – all the while trying to patch up his relationship with Elaine.",For the ride of your life... All you need for Christmas are your two front seats!,Released,35,Comedy,US,7.3487,1982-12-10,85,15000000,27150534,6.079,1241,tt0083530
503619,The Package,The Package,en,"When a group of teenagers goes on a spring break camping trip, an unfortunate accident sets off a race to save their friend’s most prized possession.",Friendship is just the tip.,Released,35,Comedy,CA|US,2.1948,2018-08-10,94,0,0,5.928,1240,tt7525778
2977,Becoming Jane,Becoming Jane,en,"Though young Jane Austen's financially strapped parents expect her to marry the nephew of wealthy Lady Gresham, Jane herself knows that such a union will destroy her creativity and sense of self-worth. Instead, she becomes involved with Tom Lefroy, a charming but penniless apprentice lawyer who gives her the knowledge of the heart she needs for her future career as a novelist.",Her own life is her greatest inspiration.,Released,10749|18,Romance|Drama,GB|IE,2.9382,2007-03-02,120,16500000,39380831,7.3,1242,tt0416508
445,Caché,Caché,fr,"George, host of a television show focusing on literature, receives videos shot on the sly that feature his family, along with disturbing drawings that are difficult to interpret. He has no idea who has made and sent him the videos. Progressively, the contents of the videos become more personal, indicating that the sender has known George for a long time.",Hidden within.,Released,9648|18|53,Mystery|Drama|Thriller,FR|AT|DE|IT,3.0708,2005-10-05,118,8500000,16197824,7.0,1238,tt0387898
526,Ladyhawke,Ladyhawke,en,"Captain Etienne Navarre is a man on whose shoulders lies a cruel curse. Punished for loving each other, Navarre must become a wolf by night whilst his lover, Lady Isabeau, takes the form of a hawk by day. Together, with the thief Philippe Gaston, they must try to overthrow the corrupt Bishop and in doing so break the spell.",No force in Heaven will release them. No power on Earth can save them.,Released,12|35|14,Adventure|Comedy|Fantasy,US,3.2003,1985-03-27,121,20000000,18432000,7.0,1238,tt0089457
71864,The Odd Life of Timothy Green,The Odd Life of Timothy Green,en,"A childless couple bury a box in their backyard, containing all of their wishes for an infant. Soon, a child is born, though Timothy Green is not all that he appears.",He's a force of nature.,Released,14|18|35|10751,Fantasy|Drama|Comedy|Family,US,2.5734,2012-08-15,105,25000000,56012642,7.0,1241,tt1462769
1124620,The Monkey,The Monkey,en,"When twin brothers find a mysterious wind-up monkey, a series of outrageous deaths tear their family apart. Twenty-five years later, the monkey begins a new killing spree forcing the estranged brothers to confront the cursed toy.",Everybody dies. And that's fucked up.,Released,27|35,Horror|Comedy,CA|US,8.3814,2025-02-14,97,10000000,68871071,5.998,1238,tt27714946
118406,Road to Ninja: Naruto the Movie,ROAD TO NINJA -NARUTO THE MOVIE-,ja,"Sixteen years ago, a mysterious masked ninja unleashes a powerful creature known as the Nine-Tailed Demon Fox on the Hidden Leaf Village Konoha, killing many people. In response, the Fourth Hokage Minato Namikaze and his wife Kushina Uzumaki, the Demon Fox's living prison or Jinchūriki, manage to seal the creature inside their newborn son Naruto Uzumaki. With the Tailed Beast sealed, things continued as normal. However, in the present day, peace ended when a group of ninja called the Akatsuki attack Konoha under the guidance of Tobi, the mysterious masked man behind Fox's rampage years ago who intends on executing his plan to rule the world by shrouding it in illusions.",,Released,16|14|28,Animation|Fantasy|Action,JP,3.8069,2012-07-28,109,0,17876559,7.4,1236,tt2290828
503616,Second Act,Second Act,en,"Value Shop assistant manager Maya Vargas wants only one thing for her 43rd birthday -- a promotion. While her résumé may not scream upper management, her track record certainly does; she is an innovator who listens to her customers and delivers results. When she loses the job to a college-educated candidate, Maya sets out to prove to Madison Avenue that street smarts are as valuable as book smarts -- and it's never too late for a second act.",Her talent was real. Her résumé was not.,Released,10749|35,Romance|Comedy,US|CN,2.8735,2018-11-22,103,16000000,72282227,6.3,1240,tt2126357
309,The Celebration,Festen,da,"The family of a wealthy businessman gather to celebrate his 60th birthday. During the course of the party, his eldest son presents a speech that reveals a devastating secret that turns the night into a battle of truth and denial.",Every family has a secret.,Released,18,Drama,DK|SE,2.1029,1998-06-19,101,1300000,0,7.708,1238,tt0154420
406385,I Can Quit Whenever I Want 2: Masterclass,Smetto quando voglio - Masterclass,it,Pietro Zinni is asked by the police to revive the old gang to create a task force that will stop the spread of smart drugs.,,Released,28|35|80,Action|Comedy|Crime,IT,1.3689,2017-02-02,113,0,0,7.4,1240,tt5897288
11639,The Dark Crystal,The Dark Crystal,en,"On another planet in the distant past, a Gelfling embarks on a quest to find the missing shard of a magical crystal and restore order to his world, before the grotesque race of Skeksis find and use the crystal for evil.","Another world, another time... in the age of wonder.",Released,12|10751|14,Adventure|Family|Fantasy,GB|US,3.0694,1982-12-17,93,15000000,44626631,7.1,1236,tt0083791
807172,The Exorcist: Believer,The Exorcist: Believer,en,"Since his wife's death, Victor has raised his daughter Angela alone. After she and her friend return from a three-day disappearance with missing memories, they begin displaying frightening behavior reminiscent of the MacNeil possession fifty years prior.",Body and the blood.,Released,27,Horror,US,4.1152,2023-10-04,111,30000000,136998069,5.8,1237,tt12921446
13002,Barbie in the 12 Dancing Princesses,Barbie in the 12 Dancing Princesses,en,"King Randolph sends for his cousin, Duchess Rowena, to help turn his daughters, Princess Genevieve and her eleven sisters, into royal material. But the Duchess strips the sisters of their fun, including their favorite pastime: dancing. When all hope may be lost, the sisters discover a secret passageway to a magical land where they can dance the night away.",Enchanted dancing in a magical world!,Released,16|10751,Animation|Family,CA|US,3.4132,2006-09-19,83,0,0,7.602,1235,tt0859594
1029955,Kinds of Kindness,Kinds of Kindness,en,"A triptych fable following a man without choice who tries to take control of his own life; a policeman who is alarmed that his wife who was missing-at-sea has returned and seems a different person; and a woman determined to find a specific someone with a special ability, who is destined to become a prodigious spiritual leader.",We might all be in danger.,Released,18|35,Drama|Comedy,IE|GB|US,6.5066,2024-05-30,164,15000000,16398509,6.5,1234,tt22408160
427900,Home Again,Home Again,en,Life for a single mom in Los Angeles takes an unexpected turn when she allows three young guys to move in with her.,Starting over is not for beginners.,Released,35|18|10749,Comedy|Drama|Romance,US,2.3963,2017-09-07,97,12000000,27020284,6.1,1233,tt5719700
2800,Rumor Has It...,Rumor Has It...,en,"Sarah Huttinger's return home with her fiance convinces her that the sedate, proper, country-club lifestyle of her family isn't for her – and that maybe the Huttinger family isn't even hers – as she uncovers secrets that suggest the Huttingers are neither sedate nor proper.",Based on a true rumor.,Released,35|10749,Comedy|Romance,DE|US,3.1166,2005-12-22,97,70000000,88900000,5.7,1234,tt0398375
60307,Diary of a Wimpy Kid: Rodrick Rules,Diary of a Wimpy Kid: Rodrick Rules,en,"Wimpy Greg Heffley, now in seventh grade, thinks he has it all together. He has mastered middle school and gotten rid of the Cheese Touch. However, Greg's older brother, Rodrick, is itching to cut him down to size. He gets the perfect opportunity when their mother tries to force the boys to bond. Rodrick may be Greg's chief tormentor, but he feels his constant pranks are just what his little brother needs to prepare him for life's hard knocks.",Welcome to the next grade.,Released,10751|35,Family|Comedy,US,3.6487,2011-03-25,99,18000000,72200000,6.705,1235,tt1650043
7979,The Kite Runner,The Kite Runner,en,"After spending years in California, Amir returns to his homeland in Afghanistan to help his old friend Hassan, whose son is in trouble.",There is a way to be good again.,Released,18,Drama,CN|GB|US,4.3172,2007-12-14,128,20000000,73276047,7.3,1236,tt0419887
12435,The Nanny Diaries,The Nanny Diaries,en,"A college graduate goes to work as a nanny for a rich New York family. Ensconced in their home, she has to juggle their dysfunction, a new romance, and the spoiled brat in her charge.","A comedy about life at the top, as seen from the bottom.",Released,35|18|10749,Comedy|Drama|Romance,US,2.2821,2007-08-24,105,20000000,47817020,6.4,1231,tt0489237
10185,The Midnight Meat Train,The Midnight Meat Train,en,"A photographer's obsessive pursuit of dark subject matter leads him into the path of a serial killer who stalks late night commuters, ultimately butchering them in the most gruesome ways.",The most terrifying ride you'll ever take,Released,27|9648|14,Horror|Mystery|Fantasy,US,3.8933,2008-08-07,103,15000000,3533227,6.2,1233,tt0805570
9825,Lake Placid,Lake Placid,en,"When a man is eaten alive by an unknown creature, the local Game Warden teams up with a paleontologist from New York to find the beast. Add to the mix an eccentric philanthropist with a penchant for ""Crocs"", and here we go! This quiet, remote lake is suddenly the focus of an intense search for a crocodile with a taste for live animals...and people!",You'll never know what bit you.,Released,27|35|28|878|53,Horror|Comedy|Action|Science Fiction|Thriller,US,4.3405,1999-07-15,82,27000000,56870414,5.935,1231,tt0139414
9075,Black Book,Zwartboek,nl,"Israel, 1956: Jewish teacher Rachel Stein rather unexpectedly meets an old friend at the kibbutz. It brings back memories of her experiences in the Netherlands during the war, memories of betrayal. In September 1944, Rachel's hiding place is bombed by Allied troops; she makes contact with a resistance member and joins a group of Jews to be smuggled across the Biesbosch to the freed South Netherlands. Only Rachel escapes a massacre by patrol Germans, and is rescued by a resistance group under the leadership of Gerben Kuipers, whose son is captured trying to smuggle weapons. Kuipers asks Rachel to seduce SS-hauptsturmführer Ludwig Müntze, a mission that she will soon learn that the boat attack wasn't a coincidence.","To fight the enemy, she must become one of them.",Released,18|53|10752,Drama|Thriller|War,BE|DE|NL|GB,2.5815,2006-09-14,145,21000000,26768563,7.4,1232,tt0389557
12094,Jackass Number Two,Jackass Number Two,en,"Jackass Number Two is a compilation of various stunts, pranks and skits, and essentially has no plot. Chris Pontius, Johnny Knoxville, Steve-O, Bam Margera, and the whole crew return to the screen to raise the stakes higher than ever before.",Guess who just made number two?,Released,28|35|99,Action|Comedy|Documentary,US,2.414,2006-09-22,92,11000000,72778712,6.573,1234,tt0493430
15159,The Pink Panther 2,The Pink Panther 2,en,"When legendary treasures from around the world are stolen, including the priceless Pink Panther Diamond, Chief Inspector Dreyfus is forced to assign Inspector Clouseau to a team of international detectives and experts charged with catching the thief and retrieving the stolen artifacts.",Inspect the unexpected.,Released,35|9648,Comedy|Mystery,US,3.1773,2009-02-06,92,70000000,75871032,5.695,1231,tt0838232
51999,Perfect Sense,Perfect Sense,en,"In Glasgow, Scotland, while a mysterious pandemic begins to spread around the world, Susan, a brilliant epidemiologist, falls in love with Michael, a skillful cook.",Without love there is nothing,Released,18|878|10749,Drama|Science Fiction|Romance,DE|GB|SE|DK,1.816,2011-09-29,93,0,138868,6.9,1231,tt1439572
257,Oliver Twist,Oliver Twist,en,"When 9-year-old orphan Oliver Twist dares to ask his cruel taskmaster, Mr. Bumble, for a second serving of gruel, he's hired out as an apprentice. Escaping that dismal fate, young Oliver falls in with the street urchin known as the Artful Dodger and his criminal mentor, Fagin. When kindly Mr. Brownlow takes Oliver in, Fagin's evil henchman Bill Sikes plots to kidnap the boy.",ADAPTED FROM CHARLES DICKENS' CRITICALLY ACCLAIMED NOVEL!- HASHIR,Released,80|18|10751,Crime|Drama|Family,CZ|FR|IT|GB,2.6303,2005-09-23,130,50000000,42580321,6.7,1232,tt0380599
397722,Thoroughbreds,Thoroughbreds,en,"Lily and Amanda, two high school students living in suburban Connecticut, rekindle their unlikely friendship after years of drifting apart. Together, they devise a plan to kill Lily's abusive stepfather by hiring a lowlife drug dealer.",Good breeding gone bad,Released,18|53,Drama|Thriller,US,2.2881,2018-03-09,92,5000000,2830775,6.432,1234,tt5649108
2637,The Mothman Prophecies,The Mothman Prophecies,en,"Reporter John Klein is plunged into a world of impossible terror when fate draws him to the sleepy West Virginia town of Point Pleasant, whose residents are being visited by a great winged shape that sows hideous nightmares and fevered visions.",What do you see?,Released,18|27|9648,Drama|Horror|Mystery,US,3.19,2002-01-25,119,32000000,55305279,6.222,1231,tt0265349
75674,Act of Valor,Act of Valor,en,"When a covert mission to rescue a kidnapped CIA operative uncovers a chilling plot, an elite, highly trained U.S. SEAL team speeds to hotspots around the globe, racing against the clock to stop a deadly terrorist attack.",The only easy day was yesterday.,Released,28|53|10752,Action|Thriller|War,US,3.7894,2012-02-24,110,12000000,82499399,6.515,1226,tt1591479
178809,The Colony,The Colony,en,"Forced underground by the next ice age, a struggling outpost of survivors must fight to preserve humanity against a threat even more savage than nature.","One day, it started to snow .. and it never stopped",Released,28|878|53,Action|Science Fiction|Thriller,CA,3.0297,2013-04-12,95,16000000,0,5.4,1229,tt1160996
1957,Enough,Enough,en,"Working-class waitress Slim thought she was entering a life of domestic bliss when she married Mitch, the man of her dreams. After the arrival of their first child, her picture perfect life is shattered when she discovers Mitch's hidden possessive dark side, a controlling and abusive alter ego that can turn trust, love and tranquility into terror. Terrified for her child's safety, Slim flees with her daughter. Relentless in his pursuit and enlisting the aid of lethal henchmen, Mitch continually stalks the prey that was once his family.",Everyone has a limit.,Released,18|53,Drama|Thriller,US,3.8279,2002-05-21,114,38000000,51800000,6.6,1227,tt0278435
1497,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,en,"The Turtles and the Shredder battle once again, this time for the last cannister of the ooze that created the Turtles, which Shredder wants to create an army of new mutants.",Back by bodacious demand.,Released,878|12|28|35|10751,Science Fiction|Adventure|Action|Comedy|Family,HK|US,3.9443,1991-03-22,88,25000000,78656813,6.218,1227,tt0103060
1710,Copycat,Copycat,en,An agoraphobic psychologist and a female detective must work together to take down a serial killer who copies serial killers from the past.,"One man is copying the most notorious killers in history one at a time. Together, two women must stop him from killing again. Or they’re next.",Released,53|80|9648,Thriller|Crime|Mystery,US,4.2467,1995-10-27,124,20000000,32000000,6.466,1231,tt0112722
35558,Starstruck,Starstruck,en,"Pop star Christopher Wilde has fame, fortune and a big-budget Hollywood movie awaiting him. But after meeting Jessica Olson, a down-to-earth girl from the Midwest, he is faced with following his heart or doing what's best for his career.",,Released,10749|35|10770|10402,Romance|Comedy|TV Movie|Music,US,2.6271,2010-02-14,80,0,0,7.0,1228,tt1579247
43959,Soul Surfer,Soul Surfer,en,"The true story of teen surfer Bethany Hamilton, who lost her arm in a shark attack and courageously overcame all odds to become a champion again, through her sheer determination and unwavering faith.","When you come back from a loss, beat the odds, and never say never, you find a champion.",Released,10751|18,Family|Drama,US,2.6833,2011-04-08,112,18000000,47088990,7.013,1228,tt1596346
1630,The People vs. Larry Flynt,The People vs. Larry Flynt,en,"Larry Flynt is the hedonistically obnoxious, but indomitable, publisher of Hustler magazine. The film recounts his struggle to make an honest living publishing his girlie magazine and how it changes into a battle to protect the freedom of speech for all people.","You may not like what he does, but are you prepared to give up his right to do it?",Released,18,Drama,US,3.1306,1996-12-25,130,36000000,20300385,6.976,1228,tt0117318
5511,Le Samouraï,Le Samouraï,fr,"After carrying out a flawlessly planned hit, Jef Costello, a contract killer with samurai instincts, finds himself caught between a persistent police investigator and a ruthless employer, and not even his armor of fedora and trench coat can protect him.",His only friend was his gun!,Released,80|53|18,Crime|Thriller|Drama,FR|IT,2.7528,1967-10-25,105,0,215245,7.8,1231,tt0062229
11835,Death Sentence,Death Sentence,en,"Nick Hume is a mild-mannered executive with a perfect life, until one gruesome night he witnesses something that changes him forever. Transformed by grief, Hume eventually comes to the disturbing conclusion that no length is too great when protecting his family.",Protect what's yours.,Released,28|80|18|53,Action|Crime|Drama|Thriller,US,2.6495,2007-08-31,105,20000000,16974459,6.788,1228,tt0804461
9064,Hellbound: Hellraiser II,Hellbound: Hellraiser II,en,"Now confined to a mental hospital, young Kirsty insists her supposedly dead father is actually stuck in Hell following his wife’s betrayal. Few believe the young woman’s lurid stories aside from the thrill-seeking Dr. Channard. Kirsty is undeterred and, with the help of a fellow patient, heads to Hell for a rescue.",Time to play.,Released,27|53,Horror|Thriller,GB|US,2.6298,1988-12-23,97,3000000,12090735,6.4,1226,tt0095294
957452,The Crow,The Crow,en,"Soulmates Eric and Shelly are brutally murdered when the demons of her dark past catch up with them. Given the chance to save his true love by sacrificing himself, Eric sets out to seek merciless revenge on their killers, traversing the worlds of the living and the dead to put the wrong things right.",True love never dies.,Released,28|14|27,Action|Fantasy|Horror,FR|DE|GB|US,6.1102,2024-08-21,111,50000000,24109036,5.8,1226,tt1340094
13654,101 Dalmatians II: Patch's London Adventure,101 Dalmatians II: Patch's London Adventure,en,"Being one of 101 takes its toll on Patch, who doesn't feel unique. When he's accidentally left behind on moving day, he meets his idol, Thunderbolt, who enlists him on a publicity campaign.",A new hero unleashed.,Released,10751|16|12|35,Family|Animation|Adventure|Comedy,US,2.7868,2003-03-02,74,0,0,6.0,1227,tt0324941
10028,Honey,Honey,en,"Honey Daniels dreams of making a name for herself as a hip-hop choreographer. When she's not busy hitting downtown clubs with her friends, she teaches dance classes at a nearby community center in Harlem, N.Y., as a way to keep kids off the streets. Honey thinks she's hit the jackpot when she meets a hotshot director casts her in one of his music videos. But, when he starts demanding sexual favors from her, Honey makes a decision that will change her life.",Her dream. Her terms.,Released,10402|18|10749,Music|Drama|Romance,US,5.795,2003-12-05,94,18000000,62646763,6.3,1226,tt0322589
249,The War of the Roses,The War of the Roses,en,"Barbara and Oliver Rose live happily as a married couple. When Barbara starts to wonder what life would be like without Oliver and likes what she sees, the two begin a campaign to force each other to leave their house, with their divorce lawyer D'Amato caught in the middle.",Once in a lifetime comes a motion picture that makes you feel like falling in love all over again. This is not that movie.,Released,35|18,Comedy|Drama,US,3.9729,1989-12-08,116,26000000,160188546,6.9,1226,tt0098621
365620,Ferrari,Ferrari,en,"Set during the summer of 1957. Ex-racecar driver, Enzo Ferrari, is in crisis. Bankruptcy stalks the company he and his wife, Laura, built from nothing ten years earlier. Their tempestuous marriage struggles with the mourning for one son and the acknowledgement of another.",,Released,36|18,History|Drama,US|IT|GB|SA,5.5221,2023-12-14,131,95000000,39220516,6.4,1223,tt3758542
585244,I Still Believe,I Still Believe,en,The true-life story of Christian music star Jeremy Camp and his journey of love and loss that looks to prove there is always hope.,One love can change your life.,Released,10402|18|10749,Music|Drama|Romance,US,2.6447,2020-03-12,115,12000000,16069730,7.57,1221,tt9779516
14919,Batman: Mask of the Phantasm,Batman: Mask of the Phantasm,en,"Andrea Beaumont leaves her father to return to Gotham, rekindling an old romance with Bruce Wayne. At the same time, a mysterious figure begins to hunt down Gotham's criminals, wrongly implicating Batman in the murders. Now on the run from the law, Batman must find and stop the culprit, while also navigating his relationship with Andrea.",The Dark Knight fights to save Gotham city from its deadliest enemy.,Released,28|16|80|9648|10749|878|18,Action|Animation|Crime|Mystery|Romance|Science Fiction|Drama,US,3.1875,1993-12-25,76,6000000,5617391,7.5,1224,tt0106364
